dataset,planning_seed,planning_mode,simulation_mode,condition,branch_label,failure_ids,failure_identity_source,failure_seed,failure_fraction,trigger_step,failure_distance,failure_time,search_inactive_uav_ids,search_inactive_activation_uav_ids,no_parked_repeats,search_inactive_post_fault_exposures,failed_uav_post_fault_distance,failed_uav_post_fault_exposures,P_detect,RMST,RMST_at_own_T,RMST_at_fault,L,Pdet_at_fault,PostFault_PdetGain,ConditionalPostFaultPdet,retention_Pdet,retention_invalid_reason,degradation_NRMST,exposure_multiplicity,revisit_fraction,T,H,P_detect_at_Tref,RMST_at_Tref,NRMST_at_Tref,actual_distance_total,budget_utilization,termination_reason,max_step_distance,dead_uav_silent,hold_inactive_for_search,step_bound_ok,initial_positions,initial_positions_hash,trajectory_hash,prefailure_trajectory_hash,policy_seed,pizza_assignment_diag,number_of_replans,planner_wall_time,victim_sampling_model,simulation_num_victims,evaluation_victim_model,evaluation_num_victims,condition_key,condition_key_hash,common_horizon_ok,NRMST,T_common,H_common,at_fault_identical,prefix_matches_c7a_prefailure_hash,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,belief_model,fix_profile,behavior_profile,w,p_d,tau,simulation_victim_model,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
1,42,online_static_3step_prefix,online_static_3step,state_matched_prefix,prefix,[1],c4_frozen,2135276945,none,4295,100018.1334188632,4295.0,[],[],True,0,0.0,0,0.17769437557029008,8344.609632831549,3802.193363481723,none,0.17790829109492354,0.17769437557029008,none,none,none,prefix_row,none,19.13108530594015,0.9477290501815125,4295,4296,0.17769437557029008,6848.835701993768,0.8559974630663377,100018.1334188632,1.000181334188632,budget_exhausted,5.000000000155922,True,True,True,"[[520669.9511760232,5662846.707767202],[520712.6785931303,5662847.395729886],[520741.99673526455,5662967.3026087405],[520666.2176493371,5662823.763432814],[520706.5342354978,5662960.580354788]]",e1541ec4c3203a188985ea123665c7c591f0a562c0e752375a546fd88a55f8b9,5f64c5d542321a6fadab11f1017edf72552922381053fb23c5e355f3286e8bf7,5f64c5d542321a6fadab11f1017edf72552922381053fb23c5e355f3286e8bf7,none,none,2049,227.22347006489872,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8497565817547402,9819,9820,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,42,dynamic_evidence_3step,dynamic_3step,state_matched,branch,[1],c4_frozen,2135276945,0.5,0,100018.1334188632,4295.0,[],[],True,0,0.0,0,0.28814896832825937,7996.567693913863,7843.519722104223,none,0.28837014171560105,0.17769437557029008,0.11045459275796929,0.13432304179431145,none,state_matched_no_k0,none,18.219974309569686,0.9451151805699984,9604,9605,0.2635997656885195,6684.409649375326,0.8354467753250001,200013.40299892402,1.00006701499462,budget_exhausted,5.000000000155922,True,True,True,"[[521296.21424806654,5664182.934847278],[520997.9514286651,5663129.601707376],[521730.2871665392,5663778.248768079],[520992.68139564135,5662719.579018153],[520255.01713351544,5663077.479757147]]",bff32c55f7b7b17832411d97bfac8cb92527a30aeb796130a356bbc72a08306d,c73465f017ccba9ebf6334916d00a4552ade5a51b7f288a4617d77430a8b260d,5f64c5d542321a6fadab11f1017edf72552922381053fb23c5e355f3286e8bf7,none,null,2110,250.59670383603225,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8143144291154647,9819,9820,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,42,online_static_3step,online_static_3step,state_matched,branch,[1],c4_frozen,2135276945,0.5,0,100018.1334188632,4295.0,[],[],True,0,0.0,0,0.2381065090435675,8145.592960703908,8145.592960703908,none,0.2383652259399444,0.17769437557029008,0.060412133473277424,0.07346676427657271,none,state_matched_no_k0,none,25.09623430962343,0.9601533844614871,9819,9820,0.22370028539336023,6746.884184374549,0.8432551161572989,200003.19000681056,1.0000159500340529,budget_exhausted,5.000000000155922,True,True,True,"[[521296.21424806654,5664182.934847278],[520997.9514286651,5663129.601707376],[521730.2871665392,5663778.248768079],[520992.68139564135,5662719.579018153],[520255.01713351544,5663077.479757147]]",bff32c55f7b7b17832411d97bfac8cb92527a30aeb796130a356bbc72a08306d,052c7e462f9b491ce493abe83a55572293489190b2a925aac239549647d83e1f,5f64c5d542321a6fadab11f1017edf72552922381053fb23c5e355f3286e8bf7,none,null,2367,256.3762130589894,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8294901181979539,9819,9820,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,42,pizza_replan_midflight,pizza_replan,state_matched,branch,[1],c4_frozen,2135276945,0.5,0,100018.1334188632,4295.0,[],[],True,0,0.0,0,0.20476701466773026,8265.957596326256,7855.617375894762,none,0.20480123488266347,0.17769437557029008,0.027072639097440176,0.03292284315362156,none,state_matched_no_k0,none,22.583287062742922,0.9557194664699735,9303,9304,0.19717745704385942,6814.420974131306,0.851696159746445,200017.4173134477,1.0000870865672384,budget_exhausted,5.000000000875116,True,True,True,"[[521296.21424806654,5664182.934847278],[520997.9514286651,5663129.601707376],[521730.2871665392,5663778.248768079],[520992.68139564135,5662719.579018153],[520255.01713351544,5663077.479757147]]",bff32c55f7b7b17832411d97bfac8cb92527a30aeb796130a356bbc72a08306d,55d19f13edaa25f2e248397098c2f0abbcaf5cb871a659907ff0a7111acd04c3,5f64c5d542321a6fadab11f1017edf72552922381053fb23c5e355f3286e8bf7,none,"{""assignment"":{""0"":[0,""forward""],""2"":[1,""forward""],""3"":[2,""forward""],""4"":[3,""forward""]},""assignment_cost"":3619.698519264618,""deadhead_fraction_remaining_budget"":0.03620355013403533,""deadhead_per_drone"":{""0"":1421.0900767611947,""2"":1376.774111002092,""3"":384.4098109531798,""4"":437.4245205481515},""deadhead_total"":3619.698519264618,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""0"":""forward"",""2"":""forward"",""3"":""forward"",""4"":""forward""},""prefix_removed_total"":0,""route_length_after_replan"":{""0"":1173227.7601855472,""2"":1173227.7601855183,""3"":1173227.7601855397,""4"":1173227.7601855276},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[0,2,3,4],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8417472094018591,9819,9820,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,42,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,state_matched,branch,[1],c4_frozen,2135276945,0.5,0,100018.1334188632,4295.0,[],[],True,0,0.0,0,0.18048904653661374,8336.845111278082,7907.421371663347,none,0.1807027787903748,0.17769437557029008,0.002794670966323659,0.003398579412930363,none,state_matched_no_k0,none,34.91062176165803,0.9713554228043486,9295,9296,0.17932931729692386,6845.3376160013795,0.8555602569680514,200018.1334188632,1.000090667094316,budget_exhausted,5.000000000462916,True,True,True,"[[521296.21424806654,5664182.934847278],[520997.9514286651,5663129.601707376],[521730.2871665392,5663778.248768079],[520992.68139564135,5662719.579018153],[520255.01713351544,5663077.479757147]]",bff32c55f7b7b17832411d97bfac8cb92527a30aeb796130a356bbc72a08306d,0cdb9ac817f3d1f32a939c155dd66e2cd8260b1aaf0a6edc8fe4a71efbd7b745,5f64c5d542321a6fadab11f1017edf72552922381053fb23c5e355f3286e8bf7,697467652,null,5000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8489658972788271,9819,9820,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step_prefix,online_static_3step,state_matched_prefix,prefix,[2],c4_frozen,143461485,none,4369,100014.89316337355,4369.0,[],[],True,0,0.0,0,0.165979805106325,8504.732828533904,3905.111453695403,none,0.16616517281019585,0.165979805106325,none,none,none,prefix_row,none,21.388616290480865,0.9532461573755449,4369,4370,0.165979805106325,6933.438781354113,0.8665715262284857,100014.89316337355,1.0001489316337355,budget_exhausted,5.000000000155922,True,True,True,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,ef77f5c6405193e055907206ea2ab8e09690ba587e697cbda6e7c2e175ddb097,ef77f5c6405193e055907206ea2ab8e09690ba587e697cbda6e7c2e175ddb097,none,none,2170,241.7959308831414,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8603675092092974,9884,9885,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,dynamic_evidence_3step,dynamic_3step,state_matched,branch,[2],c4_frozen,143461485,0.5,0,100014.89316337355,4369.0,[],[],True,0,0.0,0,0.3116497749544113,8054.6418609511375,7927.985419542618,none,0.31198500173703286,0.165979805106325,0.1456699698480863,0.17466000312697108,none,state_matched_no_k0,none,15.562957606435868,0.9357448612732542,9700,9701,0.27535956348747825,6728.187001603461,0.8409182604178804,200004.74189030292,1.0000237094515145,budget_exhausted,5.000000000155922,True,True,True,"[[520664.4185762399,5664373.822628464],[520255.01713351544,5663082.434233626],[520255.01713351544,5663067.434233626],[520459.7471004917,5663237.42934471],[522123.82001896435,5662873.34484911]]",33664e4ecf97cc41132fa17ad80c26bbd795a5238a824943f4a1f1215036a98f,c7f8aad4f19ad27e46d6a8ed56d388b84dd5370c81ea2ef4c003ea5aa76e56c8,ef77f5c6405193e055907206ea2ab8e09690ba587e697cbda6e7c2e175ddb097,none,null,2087,247.19196491015464,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.814834786135674,9884,9885,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,online_static_3step,online_static_3step,state_matched,branch,[2],c4_frozen,143461485,0.5,0,100014.89316337355,4369.0,[],[],True,0,0.0,0,0.23111717361912348,8292.141749507136,8292.141749507136,none,0.23135338080818366,0.165979805106325,0.06513736851279847,0.07810046916322273,none,state_matched_no_k0,none,26.52989253821704,0.9623066697854327,9884,9885,0.21509824090346905,6828.2139230905605,0.8534200628784603,200009.8175871984,1.000049087935992,budget_exhausted,5.000000000155922,True,True,True,"[[520664.4185762399,5664373.822628464],[520255.01713351544,5663082.434233626],[520255.01713351544,5663067.434233626],[520459.7471004917,5663237.42934471],[522123.82001896435,5662873.34484911]]",33664e4ecf97cc41132fa17ad80c26bbd795a5238a824943f4a1f1215036a98f,ba4f1411c231d5d25c23ebd58032b8ce80df95b9d4a6dbea91782c4e6c84ae1c,ef77f5c6405193e055907206ea2ab8e09690ba587e697cbda6e7c2e175ddb097,none,null,1982,217.00881986000604,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.838861077340125,9884,9885,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,pizza_replan_midflight,pizza_replan,state_matched,branch,[2],c4_frozen,143461485,0.5,0,100014.89316337355,4369.0,[],[],True,0,0.0,0,0.19789565249279006,8424.49870985726,8017.831805671164,none,0.19793644333758387,0.165979805106325,0.03191584738646505,0.038267475514227614,none,state_matched_no_k0,none,23.771445103428324,0.9579327215636638,9377,9378,0.18582319570966355,6903.654751667534,0.8628489878349623,200014.7008151405,1.0000735040757025,budget_exhausted,5.000000000902719,True,True,True,"[[520664.4185762399,5664373.822628464],[520255.01713351544,5663082.434233626],[520255.01713351544,5663067.434233626],[520459.7471004917,5663237.42934471],[522123.82001896435,5662873.34484911]]",33664e4ecf97cc41132fa17ad80c26bbd795a5238a824943f4a1f1215036a98f,7420caf0d5a2948aadf70befd92730726236cf9cec3e3d07ad92109f6dbca213,ef77f5c6405193e055907206ea2ab8e09690ba587e697cbda6e7c2e175ddb097,none,"{""assignment"":{""0"":[0,""forward""],""1"":[1,""forward""],""3"":[2,""forward""],""4"":[3,""forward""]},""assignment_cost"":3747.2013939135927,""deadhead_fraction_remaining_budget"":0.03747759553866798,""deadhead_per_drone"":{""0"":1461.6226395753615,""1"":439.32043179747916,""3"":381.9396672009303,""4"":1464.3186553398218},""deadhead_total"":3747.2013939135927,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""0"":""forward"",""1"":""forward"",""3"":""forward"",""4"":""forward""},""prefix_removed_total"":0,""route_length_after_replan"":{""0"":1173227.7601855472,""1"":1173227.7601855183,""3"":1173227.7601855397,""4"":1173227.7601855276},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[0,1,3,4],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8522507546643662,9884,9885,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,43,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,state_matched,branch,[2],c4_frozen,143461485,0.5,0,100014.89316337355,4369.0,[],[],True,0,0.0,0,0.16833404170827843,8498.397960855731,8070.089992335524,none,0.1685150538437188,0.165979805106325,0.0023542366019534133,0.002822757310155473,none,state_matched_no_k0,none,39.268685412160536,0.9745344161765516,9369,9370,0.16729762999104908,6930.697260740437,0.8662288789826817,200014.89316337355,1.0000744658168677,budget_exhausted,5.000000000465315,True,True,True,"[[520664.4185762399,5664373.822628464],[520255.01713351544,5663082.434233626],[520255.01713351544,5663067.434233626],[520459.7471004917,5663237.42934471],[522123.82001896435,5662873.34484911]]",33664e4ecf97cc41132fa17ad80c26bbd795a5238a824943f4a1f1215036a98f,4c039150e573ab3fa421a166f37e6fcf11cc9fc12847e006002f0b74c121a9c7,ef77f5c6405193e055907206ea2ab8e09690ba587e697cbda6e7c2e175ddb097,1723940930,null,5000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8597266525903623,9884,9885,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,44,online_static_3step_prefix,online_static_3step,state_matched_prefix,prefix,[4],c4_frozen,2798862237,none,4414,100018.60765594637,4414.0,[],[],True,0,0.0,0,0.18330904403567544,8412.549492642169,3880.7313779959577,none,0.18351819923250973,0.18330904403567544,none,none,none,prefix_row,none,18.786552828175026,0.9467704368573538,4414,4415,0.18330904403567544,6809.385146083996,0.8510667599155101,100018.60765594637,1.0001860765594637,budget_exhausted,5.000000000155922,True,True,True,"[[520696.4868621241,5662947.577361604],[520578.32640263636,5662967.147165437],[520708.48603658227,5662991.097060128],[520690.22232444835,5662961.878196735],[520625.57199829567,5662841.645476752]]",2dab5376247a9528a31142c1fd9440d80012f57468cb93f8a65ac77b40067382,32209ba0b00637a76b917e84e08bdabca26607c320c1780e470dc671411e373e,32209ba0b00637a76b917e84e08bdabca26607c320c1780e470dc671411e373e,none,none,2311,494.18804822082893,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8442944091371105,9963,9964,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,44,dynamic_evidence_3step,dynamic_3step,state_matched,branch,[4],c4_frozen,2798862237,0.5,0,100018.60765594637,4414.0,[],[],True,0,0.0,0,0.3016291353188702,8065.890470358931,7900.376575429482,none,0.3018216791353501,0.18330904403567544,0.11832009128319476,0.1448774354841311,none,state_matched_no_k0,none,17.60691695572332,0.9432041394575363,9726,9727,0.26259813613883953,6661.828017556013,0.832624424141484,200003.07855725067,1.0000153927862534,budget_exhausted,5.000000000155922,True,True,True,"[[520255.01713351544,5663067.479757147],[520295.615690791,5664395.051908591],[520392.68139564135,5664372.082811779],[521035.01713351544,5663052.388710106],[520255.01713351544,5663082.479757147]]",63aecc2ed1aad69401d978479e606a87986168743a34afca9d90bd61cf333db1,1f9b7f5d22af7539354ed4f530ed096f4f811834afd79273bcdd5e1f883d357d,32209ba0b00637a76b917e84e08bdabca26607c320c1780e470dc671411e373e,none,null,2170,475.8271721230485,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.809503258767456,9963,9964,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,44,online_static_3step,online_static_3step,state_matched,branch,[4],c4_frozen,2798862237,0.5,0,100018.60765594637,4414.0,[],[],True,0,0.0,0,0.27576962702636537,8137.684685153515,8137.684685153515,none,0.2760386550703681,0.18330904403567544,0.09246058299068993,0.11321367319601967,none,state_matched_no_k0,none,20.2370472260431,0.950585676416612,9963,9964,0.24731406520351337,6689.09775980958,0.8360327158867116,200000.60052393237,1.0000030026196618,budget_exhausted,5.000000000155922,True,True,True,"[[520255.01713351544,5663067.479757147],[520295.615690791,5664395.051908591],[520392.68139564135,5664372.082811779],[521035.01713351544,5663052.388710106],[520255.01713351544,5663082.479757147]]",63aecc2ed1aad69401d978479e606a87986168743a34afca9d90bd61cf333db1,7d1d1b79858611c4d609983f6c55c0ed07ed5bf69130c7b183997670f77b645a,32209ba0b00637a76b917e84e08bdabca26607c320c1780e470dc671411e373e,none,null,2483,526.1206474330611,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.816708619545716,9963,9964,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,44,pizza_replan_midflight,pizza_replan,state_matched,branch,[4],c4_frozen,2798862237,0.5,0,100018.60765594637,4414.0,[],[],True,0,0.0,0,0.2087498549526294,8352.861698519111,7924.795370048401,none,0.20878734002582114,0.18330904403567544,0.025440810916953965,0.03115108687216232,none,state_matched_no_k0,none,22.65265760197775,0.9558550693004475,9422,9423,0.19679628897635876,6789.797127295549,0.8486185635914947,200019.97391928907,1.0000998695964454,budget_exhausted,5.000000000890314,True,True,True,"[[520255.01713351544,5663067.479757147],[520295.615690791,5664395.051908591],[520392.68139564135,5664372.082811779],[521035.01713351544,5663052.388710106],[520255.01713351544,5663082.479757147]]",63aecc2ed1aad69401d978479e606a87986168743a34afca9d90bd61cf333db1,5ab4a93a80e09fe706e4a6cd569412d8163aee9ecb68b95fcfe8d0d10d748fd7,32209ba0b00637a76b917e84e08bdabca26607c320c1780e470dc671411e373e,none,"{""assignment"":{""0"":[0,""forward""],""1"":[1,""forward""],""2"":[2,""forward""],""3"":[3,""forward""]},""assignment_cost"":3845.2056580119342,""deadhead_fraction_remaining_budget"":0.038459212938142556,""deadhead_per_drone"":{""0"":433.74502689288914,""1"":1526.9638414673063,""2"":1484.1519139492002,""3"":400.34487570253845},""deadhead_total"":3845.2056580119342,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""0"":""forward"",""1"":""forward"",""2"":""forward"",""3"":""forward""},""prefix_removed_total"":0,""route_length_after_replan"":{""0"":1173227.7601855472,""1"":1173227.7601855183,""2"":1173227.7601855397,""3"":1173227.7601855276},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[0,1,2,3],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8383040644840537,9963,9964,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,44,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,state_matched,branch,[4],c4_frozen,2798862237,0.5,0,100018.60765594637,4414.0,[],[],True,0,0.0,0,0.18480594839397915,8407.495687716562,7959.954153384847,none,0.1850093723727486,0.18330904403567544,0.0014969043583037134,0.0018328895984114494,none,state_matched_no_k0,none,34.690732531137854,0.9711738574818962,9414,9415,0.1844167974762866,6807.014576520111,0.8507704757555444,200018.60765594637,1.000093038279732,budget_exhausted,5.000000000465438,True,True,True,"[[520255.01713351544,5663067.479757147],[520295.615690791,5664395.051908591],[520392.68139564135,5664372.082811779],[521035.01713351544,5663052.388710106],[520255.01713351544,5663082.479757147]]",63aecc2ed1aad69401d978479e606a87986168743a34afca9d90bd61cf333db1,697a1e735a92616ca35472fdb7197267daec5745ff4e2977b1da3028e8168fca,32209ba0b00637a76b917e84e08bdabca26607c320c1780e470dc671411e373e,498084916,null,5000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""stage"":""c7-state-matched""}",a813591c804ac08b3301952071e3fda9d74e28806b27137c6e34a91ee54ced74,True,0.8437872027013812,9963,9964,True,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-state-matched_20260910_070544_572098_9ae47248,9ae4724834e5fa18e6063ef34b1a698203fac9f73dafdfe9c8368a255e1e0c2d,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
