dataset,planning_seed,control,method,dPdet,dRMST_rel,dL,H_common,exposure_multiplicity_control,exposure_multiplicity_method,revisit_fraction_control,revisit_fraction_method,replans_control,replans_method,planner_wall_time_control,planner_wall_time_method,initial_positions_hash,planning_seed_common,w
9,45,online_static_3step,dynamic_3step,0.13195625476112183,0.07828213003176622,0.13218876286284786,8593.0,40.81128307538692,11.291842661034847,0.9754969722918833,0.9114404946988205,4330.0,4188.0,416.70284146349877,451.9701489119325,d8efc804e9914d11df73f75b4e7c46661a9e8cc1237021cc70dfa8b1258c9129,45,0.5
9,46,online_static_3step,dynamic_3step,0.11036053235465196,0.058548624999396004,0.1105711228732305,8611.0,35.57223183391003,11.1050928622274,0.9718881850127062,0.9099512257658487,4128.0,4210.0,399.9376244144514,454.4927981724031,c17c9bbfbc9a8141f5edff55ab05d52e0b32f93a580fbc682603072e46e362fb,46,0.5
9,47,online_static_3step,dynamic_3step,0.1395334509384568,0.0676053552466287,0.13979694171718973,8600.0,34.23783326280152,10.945349952061362,0.9707925442499753,0.9086370007007708,4422.0,4145.0,430.0471902191639,450.15745976404287,6e417477935c001be575a76c54e46d2036a5823438e67c44937423041e547599,47,0.5
9,48,online_static_3step,dynamic_3step,0.1159763341081219,0.051601339288245104,0.11616845060071371,8607.0,29.30349991293749,10.943181818181818,0.9658743835046646,0.9086188992731049,4329.0,4133.0,420.1576863026712,445.11060292692855,9938e58799aed3b0b1b694cddd15fcff3f77f1b9394ca8278c1969e01368f0c7,48,0.5
9,49,online_static_3step,dynamic_3step,0.13195914246151727,0.06793345969410043,0.13214000113234897,8641.0,84.38457502623295,13.614301534567316,0.9881494929649273,0.9265478293204426,5578.0,4351.0,533.8650613736827,465.1092572461348,c879d5179f0a05a4f4e607632d787b5803512f67a1687f23e98ab1ab883128cd,49,0.5
9,50,online_static_3step,dynamic_3step,0.12184733791274474,0.06312671271329097,0.12201302514709352,8630.0,58.83990233693756,11.194820406038522,0.9830047304587004,0.9106729752037294,4156.0,4154.0,397.31096912617795,448.2532453192398,553f945b9e00083d9b72c2fbcfaf42e0edc9d812554e84e6aa7e7767cbe762f1,50,0.5
9,51,online_static_3step,dynamic_3step,0.18169092847925988,0.09472596108971842,0.18198902823134905,8612.0,57.67568493150685,11.266285789335434,0.9826616710111452,0.9112396029446909,4412.0,4161.0,427.28908310830593,447.6354213471059,20bec67710b9f0d1b4d257eb5c0df7fbad75f9099c94fe6b78b3f589517c4c63,51,0.5
10,42,online_static_3step,dynamic_3step,0.16158474064414996,0.07710832173236405,0.16169795489706573,9037.0,91.83993902439025,15.473851309639297,0.989111491028599,0.9353748475418618,4426.0,4227.0,417.4849241722841,455.79755382984877,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,0.5
10,43,online_static_3step,dynamic_3step,0.12724720920706023,0.06790390071044555,0.1273011148916412,8741.0,84.52169673330083,19.967561393489433,0.9881687183451204,0.9499187717371408,3307.0,4241.0,313.42848435021006,455.0629176571965,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,0.5
10,44,online_static_3step,dynamic_3step,0.1674308890858066,0.07897667457972413,0.16755523632622116,8934.0,83.92625645843118,14.761262021258647,0.9880847777298956,0.9322551148702709,4049.0,4162.0,389.54548727860674,453.54393836995587,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,0.5
10,45,online_static_3step,dynamic_3step,0.15660254123042183,0.07044074956996067,0.15667537673456683,9074.0,69.58665644171779,15.403235733755386,0.9856294288138768,0.9350785758729543,5376.0,4231.0,512.5694920052774,447.6189332429785,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,0.5
10,46,online_static_3step,dynamic_3step,0.12635748563643628,0.06295627274180937,0.1264261211188262,8810.0,62.30304101838755,15.637760114316334,0.9839494191029156,0.936052222780646,4051.0,4139.0,392.20516418805346,448.1943822556641,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,0.5
10,47,online_static_3step,dynamic_3step,0.17416214357904067,0.08012487403978619,0.17426870959912136,9074.0,89.52738036507154,14.462989000082706,0.988830232763181,0.9308579989935496,3485.0,4069.0,340.9408912844956,428.23669823561795,534d6bf750939fd4a2adea1cb6e5bf6962100438a5d1f081e7ea7ace1d556989,47,0.5
10,48,online_static_3step,dynamic_3step,0.12510996563207247,0.05627253119396082,0.12518338854451305,8943.0,63.46983676366217,15.057484103797904,0.9842444844513525,0.9335878428888547,4869.0,4266.0,474.4423299613409,460.59748771670274,f1d4268a7fc06b15f7692db6342f402bb3f8002b9b7058c5a0ea51e1aecefd26,48,0.5
10,49,online_static_3step,dynamic_3step,0.14232213227678736,0.07418035361475976,0.14243384008186843,9057.0,69.32070417145044,13.520589142504626,0.985574295415022,0.9260387258676248,4450.0,4236.0,428.5519454665482,450.0028072630521,60433548930247880d436336dc0c24b5722e1f405496f3395bc41214162a99f6,49,0.5
10,50,online_static_3step,dynamic_3step,0.15644210311461454,0.0729167703777962,0.15650620656371733,8951.0,64.27935368043087,14.543472834678425,0.984442905182719,0.9312406320438449,4818.0,4138.0,470.91380193270743,441.8652663715184,8283a2834388f9c63cfd0cea6a48fcee18a5ba4c6e6ba3aa66a9c3f28824aa66,50,0.5
10,51,online_static_3step,dynamic_3step,0.19300892442159728,0.09523029996063839,0.19315618386900152,8807.0,92.41080797481636,13.965022707353995,0.9891787549322962,0.9283925260305235,4564.0,4222.0,445.7298083463684,457.14513816242106,511218dd01b3f07057afc14325022c4e82154b26ec43f956302ef375f1badadf,51,0.5
11,42,online_static_3step,dynamic_3step,0.05244353654395689,0.009609539055688305,0.05258256157454322,8370.0,14.065887172484425,11.799089032809052,0.928906012984649,0.9152476943584918,3797.0,4405.0,375.03477027779445,477.81707987515256,1cb1e79d07c1a001fd4c5b9ce4fe3d27ab95c671552b93dc4f89281a9b88aa3d,42,0.5
11,43,online_static_3step,dynamic_3step,0.12062086841783459,0.047883028473953156,0.12087577432401153,8364.0,20.35608491730437,10.997144375083012,0.9508746399878732,0.9090673027567258,4265.0,4217.0,415.9419459858909,453.83189804502763,34a093634a379cccc3f19c065026cb0f022e187ed8a6685ddd38a12cadcab079,43,0.5
11,44,online_static_3step,dynamic_3step,0.09498462822778062,0.028508893539466413,0.09516142575844208,8369.0,17.766344086021505,11.620863712843523,0.9437137998026957,0.9139478764478765,4267.0,4120.0,422.88199698133394,444.9369169254787,53530657e9075a9c22d32ae92ddfae87139fe25651b2690a9ce00c2e03351761,44,0.5
11,45,online_static_3step,dynamic_3step,0.05513819254221075,0.008354843601769392,0.055378652514282034,8367.0,15.568735719725819,11.253599565335506,0.935768708647743,0.9111395430240559,4455.0,3727.0,448.00006472389214,409.5823174691759,78629cfa8aed03ddf734cf5143bee3141caa6f77ea5469d53b714c177795bef9,45,0.5
11,46,online_static_3step,dynamic_3step,0.1445607136115783,0.05912929256311609,0.14485911685262687,8372.0,19.566509604929323,11.507076453448036,0.9488922643746295,0.9130969535098243,4751.0,4383.0,471.3394758987706,474.6021226407029,9cddbfb99279cd5eee03d82086dbbdfb37f31abd1b94d5722a8b423fcbd08769,46,0.5
11,47,online_static_3step,dynamic_3step,0.14338047891875944,0.05861815736715685,0.14372417220016434,8368.0,21.3648439515089,10.880186449579831,0.9531941350814606,0.9080898103507575,4688.0,4459.0,462.1189282378182,483.7645430169068,7dfb5c16d5299f4f2e7d16a845b7ee594f2c60af63bdb532d93b3c97fcb66b17,47,0.5
11,48,online_static_3step,dynamic_3step,0.1343415402256827,0.06010985087601216,0.13470725272976677,8370.0,18.911985018726593,11.164164029358293,0.9471234775720369,0.910427686536107,4590.0,4213.0,457.3754261219874,455.4089834669139,eddf1fdc23cb0d0f7d0b5404a81fac5fb89d735cb21ef86307be72d6b98e7a2f,48,0.5
11,49,online_static_3step,dynamic_3step,0.11361759250281672,0.05659370518218188,0.1139026918572073,8374.0,22.324095250908112,10.821543092729533,0.9552053514930545,0.9075917370165212,4658.0,4412.0,458.9401721097529,478.9908077712171,6380ff17fae2c5dce548cb122f24b97936c86bc6bd9dfc0abfbb7641ad272364,49,0.5
11,50,online_static_3step,dynamic_3step,0.1981891724044968,0.10142087144497995,0.1985637364708732,8369.0,28.3843367258927,11.187082405345212,0.9647693018280824,0.9106111885327494,4293.0,4450.0,416.78182457224466,476.58915264252573,9cae9e36224ee0c7d837b747e56e56000fc8156e89997c5413d8629d86db3879,50,0.5
11,51,online_static_3step,dynamic_3step,0.1404719432447114,0.07100093486694607,0.14076633383785964,8386.0,25.719808257306326,10.829163127980662,0.9611194613118499,0.9076567608981552,3968.0,3426.0,394.9565801813733,369.62080764304847,61c8419046bfe151beda93afc059c785c9ca6fa5dfa17d9d9d9f2df57ac44ef7,51,0.5
12,42,online_static_3step,dynamic_3step,0.021811496606628678,0.010085662548622318,0.021736428817592246,8730.0,15.42974913571492,13.17361649356689,0.9351901323084171,0.9240907004930398,3906.0,4047.0,382.5289197084494,434.4251917034853,82db6a1c9a9ed13f8f79da86e48b7fd3f71bd5159343271bdca145178b0f5a30,42,0.5
12,43,online_static_3step,dynamic_3step,0.05986281109654418,0.029310537972989607,0.05985207720744229,8709.0,18.18545760218556,14.287240306165362,0.9450110070433522,0.9300074767015383,4468.0,4020.0,434.84380924422294,428.5337227799464,df7c40000b9e2514790e87b9c5c450a338dfac30d97e741c6387877c23fbcb9a,43,0.5
12,44,online_static_3step,dynamic_3step,0.022969389944017204,0.011500373488463039,0.022955954522138278,8682.0,15.778061457098568,12.312640837391873,0.9366208578462534,0.9187826548986038,4281.0,3998.0,424.0127650464419,433.23527522711083,3f3925747fbdba406133e07145fc3885a3bba5237adea2ea92ccfe9b51e184d0,44,0.5
12,45,online_static_3step,dynamic_3step,0.033400085132868684,0.007928268519414446,0.03338750621388953,8588.0,16.696669931439764,13.052441090405052,0.9401078176602746,0.9233859786783403,4308.0,4078.0,431.0237622288987,449.852941329591,06968ba1e3ca84ed6771d74ce719107af57f1b47cf067d90211c88be539aa365,45,0.5
12,46,online_static_3step,dynamic_3step,0.046782616432176405,0.02267599242068453,0.04672948410808736,8740.0,19.206060606060607,13.521233367859134,0.9479331019248974,0.926042249786394,4450.0,4016.0,442.31933917617425,432.13721549347974,3fa69cb7819eac24f15029b8d71fcde2a8e24f467fbaf89692eae804d1763799,46,0.5
12,47,online_static_3step,dynamic_3step,0.02918754684342484,0.007765083066230186,0.02919038149343428,8624.0,15.987340593875082,12.498417372101583,0.9374505100377288,0.9199898698988757,4231.0,4064.0,419.056245861575,436.57964509539306,1554c6d50630550bd52e0298fc5d660fbe9e1ea8244747742244420802cb7294,47,0.5
12,48,online_static_3step,dynamic_3step,0.04565672374035584,0.03094463922184434,0.045627579142493546,8663.0,16.727043292564552,13.001376252007034,0.9402165713025615,0.9230850657178982,4421.0,4035.0,428.5599902928807,434.3228643850889,fad9f0d3eda622c7749e70194b5cd25978ce3bcb9a77d02c9d66871074ac0911,48,0.5
12,49,online_static_3step,dynamic_3step,0.08432573961881357,0.02895144401186258,0.08438184769128151,8625.0,21.982864450127877,12.17173023055376,0.9545100229195025,0.917842411796987,4290.0,4067.0,427.75749444635585,442.6697503279429,4edd7bce3419b6a5b41a81acb0a1ca08e47a104b81757baa54e26b327bd29be0,49,0.5
12,50,online_static_3step,dynamic_3step,0.05572042227012253,0.022700891539310035,0.0557794463705662,8573.0,16.8733214849921,11.451484211238082,0.9407348457806932,0.9126750749899619,4117.0,4092.0,412.81692622369155,451.6204492498655,a8338cc1cbf94848600b55a31a187ca8ae849b554d364f4e27af219197e2e699,50,0.5
12,51,online_static_3step,dynamic_3step,0.10182841425695724,0.03670337543986809,0.1019950429137271,8524.0,19.602039633793023,11.173417638147928,0.9489849006184007,0.9105018685969607,4261.0,3984.0,425.132437818218,426.7407596500125,9d9ce74bb5b0c3b575d70d077d35a080c6cbbecc9d9e050c0c1e562bdea05b31,51,0.5
13,42,online_static_3step,dynamic_3step,0.031109086495028915,0.0007320500006533026,0.03101195360495851,8653.0,15.422027377650533,13.19736434108527,0.9351576822221707,0.9242272946207253,4236.0,3970.0,421.2063531812746,431.64093098184094,0f8fcacafaebdfd0b786747e508c9f689e31407599633e6017f5b5efe763c5b6,42,0.5
13,43,online_static_3step,dynamic_3step,0.03158874135380363,0.003585286402294175,0.031673077486152446,8553.0,13.070556621880998,11.402846783939841,0.9234921641878715,0.9123026013636846,4244.0,4033.0,421.50757628912106,432.6578905824572,4248db5853daf0a7bc9a971e6b2ed214105d3c3f73655ac447b196df9901907e,43,0.5
13,44,online_static_3step,dynamic_3step,0.12988779038253673,0.06547460604402856,0.13001636926333104,8620.0,21.981973919713628,11.448375987575123,0.9545081800364074,0.9126513663522847,4230.0,4064.0,411.90040088794194,440.5286140581593,9cdbc560543608ae4cc31718d26a48d4661653b8c2be83a5dfea5fd540c84647,44,0.5
13,45,online_static_3step,dynamic_3step,0.03131269218755761,0.017243498383488026,0.031403814970081545,8545.0,13.578497884907016,11.574355135098346,0.9263541513592947,0.9136020980583552,4019.0,4101.0,404.6958629898727,455.23232795950025,85e0ab3595e2e2ce269ce58bf3cc62d231aedcb8fcd24191fc1f49bd21d9a5d6,45,0.5
13,46,online_static_3step,dynamic_3step,-0.012197310530083216,-0.004660303988374676,-0.012324660044678692,8590.0,12.136934762547028,13.121772639691715,0.9176068735999251,0.9237907844116179,4200.0,4135.0,424.6824085013941,446.9801839152351,5ee37c7f74597464633a166603c6419833c3ea4a4242b6499bc3005d6b431ce9,46,0.5
13,47,online_static_3step,dynamic_3step,0.04021778839859863,0.02039945291070934,0.040258389959486274,8537.0,13.921578258022265,11.484401434661974,0.9281690637752402,0.9129253704958604,4120.0,4119.0,410.1191581271123,440.0841987263411,f105f9036b07cce736ba58e1ce42c4fce9ebc3827ce5ab00f7ca0dae52128cf4,47,0.5
13,48,online_static_3step,dynamic_3step,0.0401347053501479,0.02096513877859582,0.040130938724190934,8534.0,13.61755511022044,11.598033189920098,0.9265653788873257,0.9137784843667197,4031.0,4068.0,400.1104662960861,438.0823259870522,c01b3844cc93ff29612ae466571ad67e3799e3f69e24da7c016f06ef13149cd9,48,0.5
13,49,online_static_3step,dynamic_3step,0.07145504285365062,0.028620158359459275,0.0715042953601735,8647.0,15.880656160722515,11.340915172598342,0.9370303097126874,0.9118236945801185,4201.0,4085.0,422.9537014279049,445.8400334655307,2d7f9754d80d3bb60b250b074b0507f7cc0d1afe1e12b4f15b14acf710412ed5,49,0.5
13,50,online_static_3step,dynamic_3step,0.03306551249970918,0.013634009836503095,0.033167287446339566,8545.0,12.95091697739898,11.15997375328084,0.9227853902742849,0.9103940544926445,4008.0,4060.0,403.3998843689915,444.7232884345576,7f0e9f7ad3b2124f4204bb38a6fe0ae8bf2d0067044ec88a227dcee8ae3ebb81,50,0.5
13,51,online_static_3step,dynamic_3step,0.07781264053422299,0.03131526301457407,0.07787715820780328,8528.0,15.80617272473738,11.276345514950165,0.9367335776082623,0.911318786864574,4017.0,4031.0,400.7931637172587,440.3135871968698,e3ebb4ca7cb9b621fd1aa6a6c6b9711d26f06e8bc11b140cbd1f5a28e68f4d73,51,0.5
14,42,online_static_3step,dynamic_3step,0.1847458047706424,0.10939285778581562,0.1848575767231927,8340.0,33.42804503582395,12.666769159812437,0.9700849990201842,0.9210532703814737,4601.0,4476.0,440.44957253546454,477.97889840160497,0413fd01a68a9486527e6b75662a7c393833213e9d35e01fff07e7b95f2d6ea8,42,0.5
14,43,online_static_3step,dynamic_3step,0.15621773681633494,0.08047684271400923,0.15648789577885167,8346.0,29.132976827094474,11.691064975554454,0.9656746371668421,0.9144645930810444,3420.0,3431.0,331.5594006096944,373.3578997764271,402afea20fb6b9dd75e46a4df34493c51212c04f5bf2feaa4b7cfd587111fa37,43,0.5
14,44,online_static_3step,dynamic_3step,0.23059811795382898,0.11397576521535356,0.23094018355958681,8345.0,48.66421568627451,11.369012337170032,0.9794510198942332,0.9120416118530733,4698.0,4480.0,452.33381263678893,485.8113784727175,85c8e887588fa9df41f7118188129995f257d7fb88da6fca6d7eac449ae51742,44,0.5
14,45,online_static_3step,dynamic_3step,0.2338231840193018,0.1235964862940194,0.23420278834421826,8343.0,53.47140495867769,10.750048894973597,0.9812984154657467,0.9069771672882744,3829.0,3783.0,367.054023551289,406.98672584281303,08325c001fd6b85518feb38dce9d8734add652ce60c284657541b49ed7f37d77,45,0.5
14,46,online_static_3step,dynamic_3step,0.17391152984778502,0.09821656830154549,0.174105457047914,8342.0,30.204028830160784,11.786786786786786,0.9668918340125066,0.9151592356687898,4514.0,4489.0,442.88462074892595,491.9378365869634,faceb7de243f60955a85fe4f1d1321538dfbb4d660ae40e82f6115f3b46a88ea,46,0.5
14,47,online_static_3step,dynamic_3step,0.19163690463477698,0.1017668174336568,0.1919791888464647,8348.0,28.195763580457808,11.166632798211745,0.9645336790703873,0.9104474895816272,4703.0,4409.0,461.2989952347707,480.330495883245,42c86ec7e3b2d82e7647e432d1a4c7d4d0002af7ad485a3e80ea885420de1988,47,0.5
14,48,online_static_3step,dynamic_3step,0.16060828836713759,0.08105466620865666,0.16080008082504857,8345.0,29.694323144104803,12.01967499817824,0.9663235294117647,0.9168030749457399,4141.0,3825.0,404.384186366573,416.6832469715737,c8e5d721f287828bab73de7bd1b8a42ff2fb22adeeb65915ef12d880ebf71acf,48,0.5
14,49,online_static_3step,dynamic_3step,0.17730713022416963,0.0800021150822058,0.17753099241152767,8342.0,30.11037037037037,11.357423355149844,0.9667888508942409,0.911951860142066,4609.0,4506.0,452.4730189717375,483.26815320691094,29b71c976a0e2dfe1c91afa74cecacc9128585608ae29168b9071393abf126ed,49,0.5
14,50,online_static_3step,dynamic_3step,0.14977021190335515,0.07216254931726561,0.15002840134228237,8343.0,24.835527311242245,10.806212726915263,0.9597351009516383,0.9074606409043495,4612.0,4497.0,456.4248953612987,481.83649553800933,e26e00475562478023bb8ed6b053d3653f8b7de6b7ab5f4cee035b8da37839eb,50,0.5
14,51,online_static_3step,dynamic_3step,0.19460961323940051,0.10078138942446402,0.19468171990386396,8339.0,47.28780345130155,14.02059574468085,0.9788528980621857,0.928676354542254,3880.0,3430.0,382.32313966052607,374.39391013863496,de65ae70a7bd8ed205f7ce13a883c9352c282af51785eff7b55d5ae0612423f3,51,0.5
15,42,online_static_3step,dynamic_3step,0.31306323428916044,0.17520234197229925,0.3134981963955791,8360.0,156.45210727969348,13.722093216122076,0.9936082676201204,0.9271248209547869,3648.0,3442.0,344.73725876188837,374.25554691650905,0950860b4cb66025e4cf1bbb78c57c0a8ad375cba90872b1c964b7f1335b5157,42,0.5
15,43,online_static_3step,dynamic_3step,0.35790899500746354,0.21374322937981474,0.35856438873846347,8348.0,274.3385689354276,12.134465519776503,0.9963548690806382,0.9175901074200409,3639.0,4278.0,341.8265918032266,457.49225873616524,37ffc23b96bbdbb178ca972d64dafe1344a7a2697c8d55c6d7c2f1d5732c880c,43,0.5
15,44,online_static_3step,dynamic_3step,0.3037394077853069,0.15526157000367907,0.3043128854996689,8356.0,121.41263940520446,12.001016260162602,0.9917636252296387,0.9166737234312812,5005.0,4462.0,473.53189219906926,484.42448284942657,74faaaefe1e35cb7680fa7d8f5d4803a5e7537cde223c3675a97a449c5a5217a,44,0.5
15,45,online_static_3step,dynamic_3step,0.3653735186390407,0.21443215832261758,0.36620025350900276,8347.0,269.23539518900344,12.03712618526623,0.9962857781039599,0.9169236921995528,5337.0,3823.0,509.13716065790504,418.15946259186603,37c2b191131534ff0a94f6afaa1c896b7ebb0dcb5a71dd2b93b6b3370ef43760,45,0.5
15,46,online_static_3step,dynamic_3step,0.32318089366363034,0.17443335937437712,0.3237993624868477,8350.0,143.89407540394973,11.506759581881534,0.9930504435488902,0.9130945603856543,4947.0,4419.0,469.91024858434685,479.2540012476966,93b79526ab2342a47ccb12376afddce47c631a86cc65c868bb4fca7934a32976,46,0.5
15,47,online_static_3step,dynamic_3step,0.3243020948439559,0.18282903167788153,0.3248998593164436,8351.0,149.81559633027524,11.867418798505318,0.9933251275268067,0.9157356779111943,4097.0,3791.0,394.7280713727232,409.33924181130715,1b47c21762f465594a7a28f9f1099af367323019d8a974ca3d55a90966532b2c,47,0.5
15,48,online_static_3step,dynamic_3step,0.3290831470484805,0.2026551516450499,0.3299271409325295,8348.0,282.956678700361,11.237557023217812,0.996465890098113,0.9110126873720054,4037.0,4248.0,384.5031588820275,465.7945821583271,c012fa47d7c55485885993a4cff6e6e45b9006603d5ea1d8591b9fb90cdd5c37,48,0.5
15,49,online_static_3step,dynamic_3step,0.36392819892758593,0.21502593711513246,0.3647885584257771,8351.0,284.7097966728281,11.9405002891845,0.9964876515958138,0.916251415285691,5263.0,4404.0,503.3805876853876,492.8859875060152,8bffc58b0ffebb7273eaef1498ea17c2b3c1871c5deb17dac00eac72d8ad1ef3,49,0.5
15,50,online_static_3step,dynamic_3step,0.31195604192335596,0.17886839887810885,0.3124902152816733,8355.0,155.05029013539652,12.24868469803631,0.9935504796596849,0.9183585809698964,4179.0,4439.0,404.2713124754373,503.87578173400834,6704fde7839051e72a9f3213e4780a81a3a2f1e25642cbbf98807db544e27862,50,0.5
15,51,online_static_3step,dynamic_3step,0.3090034834615368,0.17288724418039259,0.3094410064119775,8353.0,149.3716894977169,12.593216463414635,0.993305290960003,0.9205921693710925,3739.0,3797.0,358.42514767847024,424.60510296584107,91accd1f1f3cff0851b68f250b934103d3da159bf8e91e81729ea782fd95aa4b,51,0.5
20,42,online_static_3step,dynamic_3step,0.0383751215705847,0.010906414170131887,0.03845130640854136,8485.0,17.58122475015947,11.33799690589897,0.9431211412054255,0.9118009990389293,4457.0,4043.0,1677.5839074021205,1687.2014741527382,9fabf0d8f759353d2f98bc1262445f494c2efd8fc6d2cdd1ebd19f7ce0bdd79c,42,0.5
20,43,online_static_3step,dynamic_3step,0.07612259917422906,0.029988530453177457,0.07625013119780175,8500.0,34.621386655074986,11.582853618421053,0.9711161193523884,0.9136654892703101,3703.0,4102.0,1374.1659337056335,1710.279744433472,65a9702c31d3f4df9f8d359b567bee7dc75bea8ccb4d86cb6cf466eeb71c5e5e,43,0.5
20,44,online_static_3step,dynamic_3step,0.06770092043075876,0.03482570877288596,0.06790471117639105,8471.0,22.403975288745634,11.039965874786718,0.9553650641409903,0.9094200098676194,4280.0,4085.0,1626.681991073303,1735.8495740732178,1ce2fdf5e82b5c4c5020d1639f778e4b473c82f2d83bc703d509c013e3610109,44,0.5
20,45,online_static_3step,dynamic_3step,0.07855658258347681,0.03495202751114492,0.07870149802471367,8755.0,35.113493829658104,11.206095212801275,0.9715209199958518,0.9107628499481558,4017.0,4021.0,1555.4470020534936,1675.7580587957054,7d4026ef9a393d3eb64993861a1cfe26eab61eae2aa3d3d3b0dc51ade46b5f30,45,0.5
20,46,online_static_3step,dynamic_3step,0.026740972351627174,0.0057767222243096635,0.026791560533790823,8494.0,16.81998190772942,12.126391382405744,0.940546903945214,0.9175352362904181,4497.0,4088.0,1731.544597106753,1709.088561884826,1476a5a610b640fb782c76e31d9cfbd4cc1234ceb6ea7cd44ce9d0448243044a,46,0.5
20,47,online_static_3step,dynamic_3step,0.06337575314191034,0.026924524107180676,0.06351697520576684,8909.0,29.149844083374365,11.333355745310294,0.9656944991836045,0.9117648803697178,4948.0,4068.0,1910.8626548389439,1697.2488959804177,7b500b9dd2fa6f6e08cf39ee80f3b122ad093607f27df7ff457cbf21d12be22d,47,0.5
20,48,online_static_3step,dynamic_3step,0.05041418755522234,0.008450408956684871,0.05052373803695619,8537.0,19.872021703231894,11.239669971388649,0.9496779937676213,0.9110294161175935,4473.0,4139.0,1716.2888630463276,1723.3859412202146,9cdbba31fd5cf8166f02b89d28a81355b955f86d5a9cb99bedaecb598f6fde40,48,0.5
20,49,online_static_3step,dynamic_3step,0.06885046168662282,0.0275832072913098,0.06894600461240918,8610.0,26.167919030823494,11.611756617394294,0.9617852684876437,0.9138803858063982,4599.0,3969.0,1774.6360576921143,1679.575341633521,41c195056434d3b3ab8ef271ad0dc4437e14033e513a1ddfb30f2b7c13b8ee67,49,0.5
20,50,online_static_3step,dynamic_3step,0.04813972884335674,0.02521121024517157,0.04821040525030862,8720.0,21.60117411941044,11.763372052583989,0.9537062201122939,0.9149903619872045,4573.0,4073.0,1774.0217769378796,1718.5177838183008,47c09c977021b9577c043399d1e95b28b11186cde317dea7c73309d8b36b7534,50,0.5
20,51,online_static_3step,dynamic_3step,0.0587303906397692,0.021091577622075117,0.05879494150495243,8467.0,24.355512744516894,12.327248735429954,0.9589415336687942,0.9188788981659888,4807.0,4097.0,1871.686476664152,1705.6933250350412,8b713aaa034513400fe86e1346db770eb27bee05f94a6ce20a068e8933693dc6,51,0.5
25,42,online_static_3step,dynamic_3step,-0.0010939413238244544,-0.0022548362499937007,-0.0010355777655755294,8771.0,12.87079022672243,11.85858170606372,0.9223046928444384,0.9156728835887125,4185.0,3957.0,1587.9146990443114,1678.172622273676,38dbf86c15b720a45adbd2918968b107edcb649e273b5018f579e30c557f7d80,42,0.5
25,43,online_static_3step,dynamic_3step,0.0309912736598843,0.011115063039828867,0.031044715136299472,8738.0,19.88156996587031,11.651009863785815,0.949702161262081,0.9141705301350534,4197.0,4145.0,1616.5690024525393,1718.3649814729579,0432ffe7320af620cb3b947549360b8a3cdeccf9fdc76843b295db0a0c1822da,43,0.5
25,44,online_static_3step,dynamic_3step,0.011877109620126794,0.003886091476558579,0.011938394974098016,8751.0,15.2455574912892,11.490133545943792,0.9344071215125215,0.9129688096311973,4122.0,4004.0,1595.3622307230253,1694.3747810218483,cd1849d366802ebfd35b45f7e3edc95c9611a56337da7d3e4677edb54a6d0939,44,0.5
25,45,online_static_3step,dynamic_3step,0.008938850221860944,0.000582474707636965,0.008997736238341048,8770.0,14.745607398066415,11.730526743949563,0.9321831937468287,0.9147523362055514,4174.0,3984.0,1627.0527365878224,1672.688805929618,9e80dfa7c9568a0bbf5bdf015ea65cdad60e085bd19c5df25a4d9eb657ef3182,45,0.5
25,46,online_static_3step,dynamic_3step,-0.0009970985077979444,-0.002827736976872427,-0.0009649406320805243,8762.0,14.922762496806609,13.406472592133788,0.9329882787979776,0.9254091638850067,4278.0,3984.0,1673.8725971688982,1693.6863466114737,66d62b1ec8064d170fef11e55b8f973ba9d46fa2bac40f6fd552383bed081de8,46,0.5
25,47,online_static_3step,dynamic_3step,-0.001590693870577281,-0.0038358445001029752,-0.0015709708576016335,8752.0,14.805785823041786,13.357269571924412,0.9324588365688952,0.9251344000646737,4196.0,4088.0,1627.4773091322277,1703.3631172322202,a2472723e5286105986d42a2c47e1e484a4e7fbe54513a9e8d4e4b30141c90fb,47,0.5
25,48,online_static_3step,dynamic_3step,0.007199201227036531,0.0019331464950177151,0.007236870123420475,8898.0,16.104886877828054,12.935946248600224,0.9379070460049787,0.922696030055922,4518.0,4038.0,1739.7907976373099,1676.8180935571436,d12df8f575dc98a8bfe338e7e3bbeabcfb283482ec4ebaa3b9e51fd6bd217fed,48,0.5
25,49,online_static_3step,dynamic_3step,0.015817400058898284,0.00623793632236703,0.015870196339213466,8746.0,15.604960299759123,11.587483266398928,0.935917811978321,0.9136999832483234,4243.0,4081.0,1661.1716270213947,1742.5672973801848,ce01880f5755f8567e0eb08957fa0fa119787dad8aaa25e96efc59b829c1485a,49,0.5
25,50,online_static_3step,dynamic_3step,0.0015051085262170194,0.0009230485591000738,0.0015207809824844543,8842.0,18.764431239388795,15.476169225276687,0.9467076839557557,0.9353845266587849,3891.0,4109.0,1528.4701314189006,1747.0208685104735,1ab1e47a1ddd7297ac7dcc39f4d4a6f91dbd4d6b97a86efbd81da27d44c3790f,50,0.5
