dataset,planning_seed,w,L_static3,revisit_static3,newcov_static3,replans_static3,wall_static3,L_dyn3,revisit_dyn3,newcov_dyn3,replans_dyn3,wall_dyn3,Pdet_static3,RMST_static3,Pdet_dyn3,RMST_dyn3,horizon,T_static,T_dynamic,T_common,revisit_weight,implementation_version,git_commit,experiment_id,config_hash,source_hash,belief_model,planning_mode,simulation_num_victims,evaluation_num_victims,victim_model,simulation_victim_model,victim_sampling_model,detection_probability,decay_tau,victim_seed,sensor_seed,budget,size
7,42,0.0,0.17690107512849373,0.8962397739288519,0.04904425089144795,4660,114.87073817302007,0.17690107512849373,0.8962397739288519,0.04904425089144795,4660,122.81129172071815,0.1767238389264508,7342.739309660904,0.1767238389264508,7342.739309660904,8249,8248,8248,8248,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,42,0.5,0.09439282076718422,0.9593983918405473,0.01880224469515403,5622,162.25036620651372,0.16825988868682137,0.901395343065784,0.04645174489974864,4811,148.1623024403816,0.09431636074764663,7675.489790993591,0.16810052591560243,7444.081764847958,8233,8151,8232,8232,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,42,1.0,0.005102000629007679,0.9989709924061845,0.0004617992634594026,5316,144.7434044458205,0.15872976885907047,0.9026524473612251,0.04578242824574735,4779,146.55226689053234,0.005097748568035976,8183.411696458109,0.15859059837697181,7473.838939969154,8225,8006,8224,8224,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,43,0.0,0.18799965110145206,0.8972442062894325,0.04864967557140352,4477,112.9025964946486,0.18799965110145206,0.8972442062894325,0.04864967557140352,4477,118.42794350674376,0.18780311210527809,7291.892980904849,0.18780311210527809,7291.892980904849,8257,8256,8256,8256,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,43,0.5,0.047191893550107514,0.9826335120746362,0.007932425322967207,4503,126.85986631561536,0.16642666019378305,0.8950038983701101,0.04959373355936166,4436,137.82436699152458,0.04716963371783856,7904.146121492292,0.1662902550348909,7303.5003796782985,8246,8087,8245,8245,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,43,1.0,0.00494421731500182,0.9989466897330975,0.00048225872449874323,4935,135.16241056111176,0.19133069124001187,0.899160855545074,0.047802069328345125,4353,134.61880293185823,0.004937322246901496,8222.522777626458,0.1911697215917671,7334.611374231295,8263,8098,8262,8262,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,44,0.0,0.20742859566125885,0.8966774816722806,0.04877243233763956,4753,118.88035309431143,0.20742859566125885,0.8966774816722806,0.04877243233763956,4753,124.54226445534732,0.2072573386496559,7260.5084884497455,0.2072573386496559,7260.5084884497455,8243,8242,8242,8242,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,44,0.5,0.04348878332077574,0.9750023870906139,0.011477757643070088,5735,162.9409895845456,0.20809800284907318,0.8964925174941789,0.048982872508329924,4676,146.84000094572548,0.0434620322779693,7931.519996773128,0.20790906644872081,7276.721371426612,8255,8111,8254,8254,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,44,1.0,0.004630395263730492,0.999016935519907,0.00045010814286549364,4497,124.10639674041886,0.14202161645259379,0.9104933869897627,0.042190331443268836,4706,144.24653180874884,0.0046268002899437465,8198.200954145474,0.141892219723597,7524.426346784017,8236,8098,8235,8235,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,45,0.0,0.16334930365678701,0.9146969988278125,0.040199918162155845,4018,99.02796403353568,0.16334930365678701,0.9146969988278125,0.040199918162155845,4018,103.32092807756271,0.1632787564576486,7429.903491439122,0.1632787564576486,7429.903491439122,8235,8234,8234,8234,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,45,0.5,0.06827380338869694,0.9678913930654548,0.014786344771146315,4465,130.56445837090723,0.19231706462925435,0.8976958127547277,0.048494768223534226,3920,125.680174121866,0.06822825658231588,7787.800900840991,0.19214557964534976,7350.2681786883995,8263,8125,8262,8262,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,45,1.0,0.004943994691836017,0.9990039904229848,0.0004559537031624481,4936,136.99147903185803,0.16331866914799018,0.9117960803770776,0.041567779271643186,4042,128.36686636938248,0.004939458335115481,8194.606178181299,0.16321334439454377,7473.074888752868,8235,8097,8234,8234,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,46,0.0,0.18647104349520227,0.8962196464577741,0.049041328111299465,4738,119.5332078562351,0.18647104349520227,0.8962196464577741,0.049041328111299465,4738,125.94676841830369,0.18631846900996635,7369.988619598695,0.18631846900996635,7369.988619598695,8248,8247,8247,8247,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,46,0.5,0.09732404921106151,0.9583497577661076,0.019147132752674344,5282,155.85725812113378,0.20329067186751007,0.8961481902549338,0.04912608873560531,4696,149.21318427217193,0.09724596650470911,7632.791893557962,0.2030827688167457,7321.75709318287,8253,8117,8252,8252,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,46,1.0,0.004832141948652559,0.9989913498675349,0.0004617992634594026,5821,160.79125489015132,0.1723524482650011,0.9002873953103993,0.04725550944057988,4727,150.11617583862972,0.0048289137020164075,8222.420688854007,0.17217001949175575,7393.203100514023,8262,8098,8261,8261,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,47,0.0,0.18807694110566323,0.8965847746371748,0.04888057520313322,4769,121.77632749872282,0.18793888294983901,0.8967084193735857,0.04883088794060911,4721,126.45868332963437,0.18793862213752052,7306.692417776612,0.18775363664941253,7303.71533356283,8250,8248,8249,8249,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,47,0.5,0.09680407238961947,0.9588073828679603,0.019079908809259367,5411,158.4407097181538,0.1798511018438559,0.8984290290783638,0.04818787630794412,4692,149.6391780481208,0.09674057957315174,7624.913642423873,0.1796733708666589,7331.14984637921,8267,8152,8266,8266,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,47,1.0,0.004970969176553893,0.9989466628363497,0.00048225872449874323,4481,124.63111619814299,0.17087480198557964,0.8984084357830939,0.04820833576898346,4723,149.76904671289958,0.004968591677240324,8227.225266138306,0.17070910325412636,7416.446157790811,8268,8098,8267,8267,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,48,0.0,0.16557222439579983,0.8977177716532995,0.048269714152101476,4466,112.56035475281533,0.16557222439579983,0.8977177716532995,0.048269714152101476,4466,117.46805397805292,0.165419247531696,7398.275249973046,0.165419247531696,7398.275249973046,8242,8241,8241,8241,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,48,0.5,0.04255096617166943,0.983791537786658,0.007397556555795873,5270,151.99466694856528,0.1856665764877897,0.8996461211804166,0.04765885310106974,4456,142.70763873157557,0.04253479959841166,7950.201015202796,0.18548786751461108,7371.046878946197,8272,8083,8271,8271,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,48,1.0,0.0035883442595683736,0.9992402040594812,0.00034781083766879055,4041,114.29188829823397,0.18886192505969696,0.8998853366540496,0.04746594961127024,4464,143.34456509375013,0.0035843508773895747,8234.575592318859,0.1886924021553067,7358.615596773881,8264,8097,8263,8263,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,49,0.0,0.19845776549222097,0.8965706972977318,0.048898111884024084,4772,123.36229513119906,0.19845776549222097,0.8965706972977318,0.048898111884024084,4772,129.7023292890517,0.19827312648126638,7235.361867905882,0.19827312648126638,7235.361867905882,8250,8249,8249,8249,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,49,0.5,0.07043413989833351,0.9673937172177156,0.015026012743321448,4641,137.98030634061433,0.21310982823229202,0.8978040957315568,0.048424621499970774,4781,154.65876641322393,0.07038280641320202,7765.463988264254,0.21290597829513966,7315.502625795257,8261,8128,8260,8260,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,49,1.0,0.003746489473439326,0.9992052217556464,0.0003711930788566084,4987,139.2389856276568,0.1979289850615316,0.896279712994028,0.0488834979832817,4830,153.49049328558613,0.0037454801150863257,8204.359916482481,0.19774114888457428,7276.573095342617,8235,8191,8234,8234,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,50,0.0,0.17136344270791604,0.8964782802516221,0.04886888408253931,4795,122.9951333149802,0.17136344270791604,0.8964782802516221,0.04886888408253931,4795,129.1216527040815,0.17119847259879128,7382.725794137299,0.17119847259879128,7382.725794137299,8243,8242,8242,8242,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,50,0.5,0.08353056994169528,0.9631790426171418,0.01700765768398901,4893,145.09262926410884,0.16603905077471934,0.9149909381203073,0.040305138247501024,4760,149.07052545971237,0.08347640827605958,7662.789398887167,0.16592839640970045,7475.296822186651,8264,8139,8263,8263,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,50,1.0,0.005161983448131936,0.9988826744304832,0.0005114865259835155,4932,140.03089813434053,0.1669184633328921,0.8972164200844185,0.04846846320219793,4797,154.08131365536246,0.005160333187562235,8195.814296876531,0.16675621759119127,7433.717559256076,8238,8097,8237,8237,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,51,0.0,0.1956041004699838,0.8950843454163334,0.04946220845268019,4042,104.44044805632439,0.1956041004699838,0.8950843454163334,0.04946220845268019,4042,110.00185167219024,0.19542257802088348,7256.376149587368,0.19542257802088348,7256.376149587368,8237,8236,8236,8236,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,51,0.5,0.06664308871963529,0.9682092299879388,0.014637282983573975,4162,122.80087305174675,0.20264381273025472,0.8989009366946916,0.04804466008066873,3990,128.62170267361216,0.06659897797305352,7807.7044195170565,0.20246940520901785,7344.298640218669,8275,8124,8274,8274,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
7,51,1.0,0.004480620244846528,0.9990675144566551,0.0004354942421231075,4539,129.4746300195111,0.1945411053935354,0.9001013258862925,0.047258432220728355,3965,132.45184754696675,0.00447925030069722,8216.311664475386,0.19439500994670675,7310.029277090333,8253,8191,8252,8252,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,42,0.0,0.23703452731138894,0.9393439733450082,0.03127959583994277,4250,108.98702298779972,0.23703452731138894,0.9393439733450082,0.03127959583994277,4250,113.61728146392852,0.23685332316770658,7279.865200879413,0.23685332316770658,7279.865200879413,8794,8793,8793,8793,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,42,0.5,0.12053670466528876,0.989111491028599,0.005770364136952321,4426,134.38518972625025,0.2821802535055239,0.9353748475418618,0.03324703198623088,4227,137.01628789491951,0.12051429235195033,8039.689173295479,0.2820990329961003,7342.861269800105,9037,9036,8772,9036,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,42,1.0,0.0018438195836147574,0.9996932461051105,0.0001524689710983337,4705,137.91642725060228,0.30950711018310173,0.9173926429337043,0.04248313312007225,4226,138.5770061389776,0.001844433993414911,8753.921663611274,0.30931206494248364,7003.46990363733,8770,8475,8769,8769,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,43,0.0,0.2525454775611262,0.9396358918032973,0.03110073800846203,4130,106.13511155114975,0.2525454775611262,0.9396358918032973,0.03110073800846203,4130,111.09665544983,0.2523427261231369,7266.257453473907,0.2523427261231369,7266.257453473907,8786,8785,8785,8785,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,43,0.5,0.12259824451411054,0.9881687183451204,0.006013728071590046,3307,99.67955343180802,0.24985652675709116,0.9499187717371408,0.025670496960882912,4241,134.77139848086517,0.12256789769021881,7779.381705488333,0.24981510689727904,7185.833709378328,8741,8667,8740,8740,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,43,1.0,0.0038128818221831724,0.9994978182995011,0.0002638886038240391,4968,146.2666881388286,0.293268884727312,0.9284105331763037,0.03671570107871797,4192,135.5191749165533,0.0038140243600140976,8927.033832783189,0.2931553621664855,7176.855686250083,8961,8960,8745,8960,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,44,0.0,0.267491645112238,0.928792745672134,0.03672449736551211,4271,110.64037723315414,0.267491645112238,0.928792745672134,0.03672449736551211,4271,113.68938985909335,0.2673068544188103,7199.614401246576,0.2673068544188103,7199.614401246576,8795,8794,8794,8794,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,44,0.5,0.12679831316162474,0.9880847777298956,0.006242431528237546,4049,121.01854816148989,0.29429717264798194,0.9322551148702709,0.03475706121922399,4162,134.03946092689876,0.12674251787261992,7896.983489790072,0.29417340695842653,7191.405879094817,8934,8933,8748,8933,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,44,1.0,0.0031034001837816094,0.9995223391733056,0.0002462960302357698,4598,134.6539598851232,0.2789575914295442,0.9398218640167604,0.03082512102224581,4155,131.57278061343823,0.003098233701781166,8765.919494575819,0.2788753065325498,7156.094297705891,8793,8792,8734,8792,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,45,0.0,0.27406623240690103,0.9295564793594285,0.03631986817298191,4328,114.72685200721025,0.27406623240690103,0.9295564793594285,0.03631986817298191,4328,119.0457321862923,0.2738494938937409,7136.546625677248,0.2738494938937409,7136.546625677248,8792,8791,8791,8791,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,45,0.5,0.13261970110905538,0.9856294288138768,0.007646905319701043,5376,162.08678617654368,0.2892423617195634,0.9350785758729543,0.0333467232365644,4231,138.80628923140466,0.13252531382396676,7990.134586144176,0.2891278550543886,7350.955224546353,9074,9073,8758,9073,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
