dataset,planning_seed,k,planning_mode,P_detect,RMST,L,NRMST,T,H,T_common,H_common,actual_distance_total,budget_total,budget_utilization,termination_reason,exposure_multiplicity,revisit_fraction,planner_wall_time,number_of_replans,active_fleet,failed_drone_ids,failure_seed,victim_seed,sensor_seed,distribution_seed,survivor_ids,survivor_positions,initial_positions,initial_positions_hash,pizza_assignment,pizza_assignment_hash,max_step_distance,retention_Pdet,retention_invalid_reason,degradation_NRMST,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,implementation_version,git_commit,source_hash,experiment_id,config_hash,belief_model,fix_profile,behavior_profile,w,p_d,tau,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
1,43,3,dynamic_evidence_3step,0.19627101897080035,7905.974260578087,0.1965164810961609,0.8857242057560034,8512,8513,8925,8926,80001.08655291895,80000.0,1.0000135819114868,budget_exhausted,11.331717914438503,0.9117521272987361,208.6953226090409,1888,2,"[2,4,3]",143461485,none,none,none,"[0,1]","[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928]]","[[520645.01713351544,5662882.161092503],[520765.01713351544,5662912.206616024]]",7165e58257fcbe68a59452031b9f38ad042ad4f711052a657ee27477de171fe0,none,none,5.000000000155922,0.5675609336694545,none,0.09237629253981705,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,43,3,online_static_3step,0.17213539281784246,7932.203620870617,0.1723166981874526,0.8886627404067462,8746,8747,8925,8926,80003.15158566707,80000.0,1.0000393948208384,budget_exhausted,16.222998137802605,0.9383591126926277,198.8409181511961,2091,2,"[2,4,3]",143461485,none,none,none,"[0,1]","[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928]]","[[520645.01713351544,5662882.161092503],[520765.01713351544,5662912.206616024]]",7165e58257fcbe68a59452031b9f38ad042ad4f711052a657ee27477de171fe0,none,none,5.000000000155922,0.7757297268554599,none,0.042721313550487805,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,43,3,pizza_repartition,0.1718837686117834,8006.823875472489,0.17207299318168873,0.89702261656649,8007,8008,8925,8926,80000.23360598685,80000.0,1.0000029200748357,budget_exhausted,10.788394109396915,0.9073077985602158,0.0,0,2,"[2,4,3]",143461485,none,none,none,"[0,1]","[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928]]","[[520645.01713351544,5662882.161092503],[520765.01713351544,5662912.206616024]]",7165e58257fcbe68a59452031b9f38ad042ad4f711052a657ee27477de171fe0,"{""0"":1,""1"":0}",d4cc8594cb909404258d65952cf35e63ada8bf0b03ff172b2fdde6d17deffdd5,5.0000000009128875,0.5343126479239443,none,0.09584647961300574,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,0,dynamic_evidence_3step,0.35527271287865775,7034.093623311659,0.35561443479139226,0.775106735351147,8528,8529,9074,9075,200002.21305559896,200000.0,1.0000110652779948,budget_exhausted,12.138275837440183,0.9176159766516817,430.48139890050516,3981,5,[],3781670433,none,none,none,"[0,1,2,3,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520606.5952474223,5662836.198260312],[520598.62839204696,5662873.333030157],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520615.01713351544,5662822.070045462],[520585.01713351544,5662882.161092503],[520675.01713351544,5662852.115568982]]",6a770aa80b8b9a32e0208d4e57fa414f4e132f94048c63345cf70e2879ceaf9c,none,none,5.000000000155922,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,0,online_static_3step,0.2375388696647806,7513.242772590023,0.23782550588559034,0.8279055396793414,8946,8947,9074,9075,200015.44283756177,200000.0,1.000077214187809,budget_exhausted,26.30328472529091,0.9619819345589758,417.02287319186144,4256,5,[],3781670433,none,none,none,"[0,1,2,3,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520606.5952474223,5662836.198260312],[520598.62839204696,5662873.333030157],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520615.01713351544,5662822.070045462],[520585.01713351544,5662882.161092503],[520675.01713351544,5662852.115568982]]",6a770aa80b8b9a32e0208d4e57fa414f4e132f94048c63345cf70e2879ceaf9c,none,none,5.000000000155922,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,0,pizza_repartition,0.32161614527571597,7253.283093744114,0.3220026988241995,0.7992598450406737,8011,8012,9074,9075,200003.5108209963,200000.0,1.0000175541049816,budget_exhausted,10.99170243204578,0.9090222823823407,0.0,0,5,[],3781670433,none,none,none,"[0,1,2,3,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520606.5952474223,5662836.198260312],[520598.62839204696,5662873.333030157],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520615.01713351544,5662822.070045462],[520585.01713351544,5662882.161092503],[520675.01713351544,5662852.115568982]]",6a770aa80b8b9a32e0208d4e57fa414f4e132f94048c63345cf70e2879ceaf9c,"{""0"":1,""1"":2,""2"":0,""3"":3,""4"":4}",c09afa85b468c109db25be9adec4bf4414c40f481d6bb93e401a80c54a1b6f73,5.000000000912507,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,1,dynamic_evidence_3step,0.3241295759033977,7259.981204705402,0.3244582403860489,0.7999979288931572,8503,8504,9074,9075,160001.32880841664,160000.0,1.000008305052604,budget_exhausted,11.78448951170685,0.9151426967619948,377.92073899134994,3438,4,[3],3781670433,none,none,none,"[0,1,2,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520606.5952474223,5662836.198260312],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520615.01713351544,5662822.070045462],[520675.01713351544,5662852.115568982]]",1f9349e1ee0c6316f4f37a2121d0b9426700ba35d9c4d567a0828fa992122f6d,none,none,5.000000000155922,0.9123401943174372,none,0.024891193542010193,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,1,online_static_3step,0.1513279218414546,7911.726966541429,0.15152027752207473,0.8718156436960252,9074,9075,9074,9075,160010.55489330797,160000.0,1.0000659680831747,budget_exhausted,40.59322508398656,0.9753653473472231,451.9739800975658,4634,4,[3],3781670433,none,none,none,"[0,1,2,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520606.5952474223,5662836.198260312],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520615.01713351544,5662822.070045462],[520675.01713351544,5662852.115568982]]",1f9349e1ee0c6316f4f37a2121d0b9426700ba35d9c4d567a0828fa992122f6d,none,none,5.000000000155922,0.6370659339038341,none,0.043910104016683715,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,1,pizza_repartition,0.2780017374801992,7513.85689164594,0.27833893755545325,0.8279732112006545,8010,8011,9074,9075,160002.8630406767,160000.0,1.0000178940042292,budget_exhausted,10.936045478770652,0.9085592683441901,0.0,0,4,[3],3781670433,none,none,none,"[0,1,2,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520606.5952474223,5662836.198260312],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520615.01713351544,5662822.070045462],[520675.01713351544,5662852.115568982]]",1f9349e1ee0c6316f4f37a2121d0b9426700ba35d9c4d567a0828fa992122f6d,"{""0"":1,""1"":2,""2"":3,""4"":0}",4ba4fbc791f2640bb1e34fc13591ce049a3e7c1c3b5cc8305be7099110d38a62,5.000000000893628,0.8643898683689312,none,0.02871336615998077,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,2,dynamic_evidence_3step,0.23977279080338515,7695.267537918435,0.23991314846784162,0.8479633650598826,8504,8505,9074,9075,120013.94989923193,120000.0,1.000116249160266,budget_exhausted,14.704111175448755,0.9319918090887611,296.0769862907473,2685,3,"[3,2]",3781670433,none,none,none,"[0,1,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520675.01713351544,5662852.115568982]]",4b28ef46d2ae3ace1c185a9e8158fdf062d7b95e2f026f2b9e433acd7143909e,none,none,5.000000000155922,0.6748978520207342,none,0.07285662970873552,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,2,online_static_3step,0.17293706919315838,8006.37443526456,0.1731239865017655,0.8822451168335603,8720,8721,9074,9075,120002.46667892879,120000.0,1.00002055565774,budget_exhausted,24.17040981708729,0.9586270978619051,281.08011352666654,2899,3,"[3,2]",3781670433,none,none,none,"[0,1,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520675.01713351544,5662852.115568982]]",4b28ef46d2ae3ace1c185a9e8158fdf062d7b95e2f026f2b9e433acd7143909e,none,none,5.000000000155922,0.7280369290180191,none,0.05433957715421889,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,2,pizza_repartition,0.2264746864643477,7803.752743744583,0.22678517361505324,0.8599176577129017,8010,8011,9074,9075,120013.66810744756,120000.0,1.0001139008953963,budget_exhausted,10.877758112094396,0.908069292431852,0.0,0,3,"[3,2]",3781670433,none,none,none,"[0,1,4]","[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520666.2597041656,5662866.748449267]]","[[520615.01713351544,5662972.297663065],[520585.01713351544,5662912.206616024],[520675.01713351544,5662852.115568982]]",4b28ef46d2ae3ace1c185a9e8158fdf062d7b95e2f026f2b9e433acd7143909e,"{""0"":1,""1"":2,""4"":0}",478e4f90c59a8560fe57db0fac9ee7b6049a3f68cd679a4eec73470c7813c78f,5.0000000008936345,0.7041769817562948,none,0.06065781267222803,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,3,dynamic_evidence_3step,0.19400854880990598,8014.395206331401,0.1942036747290735,0.8831289483560772,8523,8524,9074,9075,80000.03518407595,80000.0,1.0000004398009494,budget_exhausted,13.383691156194603,0.925282196941824,211.7769873701036,1938,2,"[3,2,0]",3781670433,none,none,none,"[1,4]","[[520576.994053098,5662904.989472677],[520666.2597041656,5662866.748449267]]","[[520585.01713351544,5662912.206616024],[520675.01713351544,5662852.115568982]]",d702fbc00246e247d3cfea32374e5b9538d8b581d22866734a71c3067c3f07d6,none,none,5.000000000155922,0.5460834501977893,none,0.1080222130049302,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,3,online_static_3step,0.16990146800275605,8072.0278216749175,0.17007656061361798,0.8894796497713408,8761,8762,9074,9075,80006.2888498529,80000.0,1.0000786106231614,budget_exhausted,16.62375059495478,0.939845103288334,199.82454696344212,2104,2,"[3,2,0]",3781670433,none,none,none,"[1,4]","[[520576.994053098,5662904.989472677],[520666.2597041656,5662866.748449267]]","[[520585.01713351544,5662912.206616024],[520675.01713351544,5662852.115568982]]",d702fbc00246e247d3cfea32374e5b9538d8b581d22866734a71c3067c3f07d6,none,none,5.000000000155922,0.7152575418184158,none,0.06157411009199931,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
1,48,3,pizza_repartition,0.17208593993616572,8129.220319561962,0.17231743258086368,0.8957818533952575,8008,8009,9074,9075,80008.0322261893,80000.0,1.0001004028273663,budget_exhausted,10.781846854739793,0.9072515114086979,0.0,0,2,"[3,2,0]",3781670433,none,none,none,"[1,4]","[[520576.994053098,5662904.989472677],[520666.2597041656,5662866.748449267]]","[[520585.01713351544,5662912.206616024],[520675.01713351544,5662852.115568982]]",d702fbc00246e247d3cfea32374e5b9538d8b581d22866734a71c3067c3f07d6,"{""1"":1,""4"":0}",5ac4637e09721ad2893258aa81306b30f59de46ded16b0eb3307941523e08c25,5.0000000008764545,0.5350662349013586,none,0.0965220083545838,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,43,0,dynamic_evidence_3step,0.28906179918546593,7278.925133394426,0.28953956351866716,0.8243403322077493,8533,8534,8829,8830,200015.35769533712,200000.0,1.0000767884766857,budget_exhausted,11.406489318823056,0.9123306065478188,425.3934110426344,4082,5,[],1240473512,none,none,none,"[0,1,2,3,4]","[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488944.64006338775,5514326.7631215155],[488885.2145278042,5514410.473034833]]","[[488944.06180331705,5514363.110834124],[489034.1983738785,5514393.110834124],[488914.01627979655,5514363.110834124],[488944.06180331705,5514333.110834124],[488883.97075627604,5514423.110834124]]",bde004228fe99a98919b7fb2b32ff622f2c3cff1d6312c60a61068b6050f8bb4,none,none,5.000000000114857,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,43,0,online_static_3step,0.19438429139566105,7665.991744088783,0.1946750534315237,0.8681757354573933,8607,8608,8829,8830,200015.39450491857,200000.0,1.0000769725245928,budget_exhausted,21.618662283474524,0.9537436689242142,397.1466864733957,4104,5,[],1240473512,none,none,none,"[0,1,2,3,4]","[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488944.64006338775,5514326.7631215155],[488885.2145278042,5514410.473034833]]","[[488944.06180331705,5514363.110834124],[489034.1983738785,5514393.110834124],[488914.01627979655,5514363.110834124],[488944.06180331705,5514333.110834124],[488883.97075627604,5514423.110834124]]",bde004228fe99a98919b7fb2b32ff622f2c3cff1d6312c60a61068b6050f8bb4,none,none,5.000000000114857,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,43,0,pizza_repartition,0.28092505400191653,7285.689449459755,0.28134164407281725,0.8251063929172996,8011,8012,8829,8830,200002.40828300625,200000.0,1.0000120414150313,budget_exhausted,10.975487743871936,0.9088878760255241,0.0,0,5,[],1240473512,none,none,none,"[0,1,2,3,4]","[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488944.64006338775,5514326.7631215155],[488885.2145278042,5514410.473034833]]","[[488944.06180331705,5514363.110834124],[489034.1983738785,5514393.110834124],[488914.01627979655,5514363.110834124],[488944.06180331705,5514333.110834124],[488883.97075627604,5514423.110834124]]",bde004228fe99a98919b7fb2b32ff622f2c3cff1d6312c60a61068b6050f8bb4,"{""0"":1,""1"":0,""2"":3,""3"":4,""4"":2}",565f711767708b1482a1995dd1898e0f175b73d0c2a3c41c452faf2f4115b121,5.000000000896881,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,43,1,dynamic_evidence_3step,0.25467686626652875,7476.719155639118,0.25508719743606256,0.8467405612275332,8545,8546,8829,8830,160002.47789738604,160000.0,1.0000154868586628,budget_exhausted,11.28281237045021,0.9113696153789627,376.52978215646,3526,4,[3],1240473512,none,none,none,"[0,1,2,4]","[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488885.2145278042,5514410.473034833]]","[[488944.06180331705,5514363.110834124],[489034.1983738785,5514393.110834124],[488914.01627979655,5514363.110834124],[488883.97075627604,5514423.110834124]]",5950e6580b96f62f4b9f44468a141c6b1b46b1305f87550706c99cda960d8e5b,none,none,5.000000000114857,0.8810464301549741,none,0.02240022901978389,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
