dataset,planning_seed,k,planning_mode,P_detect,RMST,NRMST,retention_Pdet,retention_invalid_reason,degradation_NRMST,T,H,T_common,H_common,budget_total,actual_distance_total,budget_utilization,termination_reason,active_fleet,failed_drone_ids,pizza_assignment_hash
1,47,2,dynamic_evidence_3step,0.2687836704006268,7348.256345167296,0.8470612501633771,0.7122667420711846,none,0.07131052125681081,8517,8518,8674,8675,120000.0,120004.76520348551,1.000039710029046,budget_exhausted,3,"[1,0]",none
1,47,2,online_static_3step,0.1718195030087471,7662.52387581678,0.8832880548491965,0.6825715873115465,none,0.05370124189579917,8492,8493,8674,8675,120000.0,120000.79300482238,1.0000066083735197,budget_exhausted,3,"[1,0]",none
1,47,2,pizza_repartition,0.22659559871819196,7493.861406615388,0.8638456952870764,0.7045550893508556,none,0.05909711196832956,8010,8011,8674,8675,120000.0,120011.6975733923,1.0000974797782691,budget_exhausted,3,"[1,0]",52fb5d744140fda22b09a98220ec87119a3144a92f7dd71bf78b8b3a2ceaf43c
1,47,3,dynamic_evidence_3step,0.19500874833256013,7675.75371503241,0.8848131083610847,0.5167659391033014,none,0.10906237945451847,8507,8508,8674,8675,80000.0,80005.43277186135,1.000067909648267,budget_exhausted,2,"[1,0,4]",none
1,47,3,online_static_3step,0.0807848069411519,8081.236460558055,0.9315546352228306,0.320926396240779,none,0.10196782226943324,8274,8275,8674,8675,80000.0,80000.7607657878,1.0000095095723474,budget_exhausted,2,"[1,0,4]",none
1,47,3,pizza_repartition,0.17207434064847255,7797.839045878622,0.8988863453462388,0.5350318061620888,none,0.09413776202749191,8008,8009,8674,8675,80000.0,80009.57121464719,1.0001196401830899,budget_exhausted,2,"[1,0,4]",280b690b0e0b54dfa8276b11f7f025c77d805bd35b4e30030a344745f5cc5dd3
1,51,0,dynamic_evidence_3step,0.3677198777659623,6885.848531753724,0.7657749701683412,1.0,none,0.0,8502,8503,8991,8992,200000.0,200002.94216147493,1.0000147108073747,budget_exhausted,5,[],none
1,51,0,online_static_3step,0.21454791839451115,7466.869499362296,0.8303902912991877,1.0,none,0.0,8991,8992,8991,8992,200000.0,200011.84392272966,1.0000592196136484,budget_exhausted,5,[],none
1,51,0,pizza_repartition,0.32172059748516946,7195.873914342172,0.8002528819330706,1.0,none,0.0,8012,8013,8991,8992,200000.0,200008.0239598262,1.000040119799131,budget_exhausted,5,[],dee9e58c159c54f663182f6cd188561bada92b34466d5696ee16fab80e0aef54
1,51,1,dynamic_evidence_3step,0.3252513411232292,7157.3614722747625,0.7959699146213036,0.8845084554559693,none,0.030194944452962447,8526,8527,8991,8992,160000.0,160003.82428523226,1.0000239017827015,budget_exhausted,4,[1],none
1,51,1,online_static_3step,0.22535125551106516,7528.108620458286,0.8372006917769447,1.0503539591406748,none,0.006810400477756939,8879,8880,8991,8992,160000.0,160009.05108380463,1.000056569273779,budget_exhausted,4,[1],none
1,51,1,pizza_repartition,0.2780737726593401,7453.328916314805,0.8288844435403475,0.8643331351271614,none,0.028631561607276867,8011,8012,8991,8992,160000.0,160015.2189037634,1.0000951181485211,budget_exhausted,4,[1],5b2968a34c7d0cea5e63a43a344c10167e53378fcd20ed4d373c9885a7b24738
1,51,2,dynamic_evidence_3step,0.2308754154839815,7769.93417679352,0.8640941032910944,0.6278567720805227,none,0.0983191331227532,8529,8530,8991,8992,120000.0,120007.07029413703,1.0000589191178086,budget_exhausted,3,"[1,0]",none
1,51,2,online_static_3step,0.1475562430166513,7889.808060162516,0.8774252735945859,0.6877542514550273,none,0.04703498229539815,8801,8802,8991,8992,120000.0,120006.28491711475,1.0000523743092895,budget_exhausted,3,"[1,0]",none
1,51,2,pizza_repartition,0.2263882790149524,7740.133629988743,0.8607799855414527,0.7036797792388421,none,0.06052710360838209,8010,8011,8991,8992,120000.0,120013.38812734772,1.0001115677278976,budget_exhausted,3,"[1,0]",156c93d6d4087528d02eafe6958c3a4a4172f8b603aeb5955d303af148932261
1,51,3,dynamic_evidence_3step,0.20804236598925263,7874.315683118468,0.8757023668948474,0.5657631761796205,none,0.1099273967265062,8513,8514,8991,8992,80000.0,80000.2547452709,1.0000031843158863,budget_exhausted,2,"[1,0,4]",none
1,51,3,online_static_3step,0.16570074236132265,8016.696173743374,0.8915364961903218,0.772325099219242,none,0.06114620489113409,8506,8507,8991,8992,80000.0,80003.90564860591,1.000048820607574,budget_exhausted,2,"[1,0,4]",none
1,51,3,pizza_repartition,0.17207156163780682,8060.75489276632,0.8964362647649378,0.534847824425475,none,0.09618338283186711,8008,8009,8991,8992,80000.0,80003.33244863561,1.0000416556079452,budget_exhausted,2,"[1,0,4]",280b690b0e0b54dfa8276b11f7f025c77d805bd35b4e30030a344745f5cc5dd3
1,46,0,dynamic_evidence_3step,0.374802971135564,6921.563853244888,0.7621189003793094,1.0,none,0.0,8514,8515,9081,9082,200000.0,200018.33109351632,1.0000916554675816,budget_exhausted,5,[],none
1,46,0,online_static_3step,0.1767954918663161,7976.520015141986,0.8782779140213594,1.0,none,0.0,8790,8791,9081,9082,200000.0,200009.7638254951,1.0000488191274755,budget_exhausted,5,[],none
1,46,0,pizza_repartition,0.32182062604881595,7256.024568613817,0.7989456693034372,1.0,none,0.0,8012,8013,9081,9082,200000.0,200022.46397206202,1.0001123198603101,budget_exhausted,5,[],ae3e30ceecc5a136930208b786b7693ee1d00ee9991c1b8fcd1d34367e9f9a56
1,46,1,dynamic_evidence_3step,0.3281309581340962,7237.35333990276,0.7968898194123277,0.8754758724028716,none,0.03477091903301832,8512,8513,9081,9082,160000.0,160015.6251759411,1.0000976573496319,budget_exhausted,4,[3],none
1,46,1,online_static_3step,0.22916789003208388,7598.147664233279,0.8366161268699933,1.2962315249835055,none,-0.041661787151366036,8568,8569,9081,9082,160000.0,160014.88704859265,1.0000930440537041,budget_exhausted,4,[3],none
1,46,1,pizza_repartition,0.27814300291957905,7517.564718243443,0.8277433074480779,0.8642796030027871,none,0.028797638144640647,8011,8012,9081,9082,160000.0,160017.54481785293,1.000109655111581,budget_exhausted,4,[3],2a0ab38f6fc6bb3439c9b1f59c98ef5a9648ad3e7e333613af7d1f42c1a2c309
1,46,2,dynamic_evidence_3step,0.26809853863345623,7646.620465584768,0.8419533655125268,0.715305265113511,none,0.07983446513321735,8516,8517,9081,9082,120000.0,120008.42836085138,1.0000702363404281,budget_exhausted,3,"[3,4]",none
1,46,2,online_static_3step,0.12157580365987794,8123.520249866176,0.8944638020112503,0.6876634826854492,none,0.016185887989890957,8865,8866,9081,9082,120000.0,120009.03979274962,1.000075331606247,budget_exhausted,3,"[3,4]",none
1,46,2,pizza_repartition,0.22663623350669931,7807.8087098219485,0.8597014655166206,0.7042315350922274,none,0.06075579621318339,8010,8011,9081,9082,120000.0,120012.0579473535,1.0001004828946125,budget_exhausted,3,"[3,4]",3b76330b57ba40fc3467ebad36c02e0668dd2726072a6e6f74af25c61a12092e
1,46,3,dynamic_evidence_3step,0.2038541374994166,7941.970976408203,0.8744737917207887,0.5438968023166598,none,0.11235489134147925,8524,8525,9081,9082,80000.0,80003.92595905524,1.0000490744881905,budget_exhausted,2,"[3,4,2]",none
1,46,3,online_static_3step,0.08415342238692386,8428.513396560773,0.928045958661173,0.4759930329589878,none,0.04976804463981366,9081,9082,9081,9082,80000.0,80002.26807033698,1.0000283508792123,budget_exhausted,2,"[3,4,2]",none
1,46,3,pizza_repartition,0.17207194871541417,8135.029591282147,0.8957310714910974,0.5346827853392875,none,0.09678540218766019,8008,8009,9081,9082,80000.0,80005.11069409977,1.0000638836762472,budget_exhausted,2,"[3,4,2]",2f2bc0b30bed735fa9b98a729955d57b7b5a11eaa018f065423e464ab5a4dde1
1,44,0,dynamic_evidence_3step,0.3613313343116582,6904.017836789002,0.7761683908700396,1.0,none,0.0,8514,8515,8894,8895,200000.0,200019.76716977332,1.0000988358488665,budget_exhausted,5,[],none
1,44,0,online_static_3step,0.26026157173798364,7356.391111627143,0.8270254200817474,1.0,none,0.0,8894,8895,8894,8895,200000.0,200010.51521724148,1.0000525760862073,budget_exhausted,5,[],none
1,44,0,pizza_repartition,0.3217013612234914,7130.804991532677,0.8016644172605596,1.0,none,0.0,8011,8012,8894,8895,200000.0,200006.8951559725,1.0000344757798625,budget_exhausted,5,[],13a02d093eca8ead5aedbcb0dc00c470fe1dd7de60ea5776378352dd45e07b1b
1,44,1,dynamic_evidence_3step,0.2882170158320028,7275.23590437818,0.8179017318019314,0.7976529806944662,none,0.04173334093189174,8499,8500,8894,8895,160000.0,160017.5709024018,1.0001098181400114,budget_exhausted,4,[4],none
1,44,1,online_static_3step,0.17911855671543483,7811.187053245347,0.8781548120568125,0.6882251402668124,none,0.05112939197506505,8835,8836,8894,8895,160000.0,160006.3336237346,1.0000395851483412,budget_exhausted,4,[4],none
1,44,1,pizza_repartition,0.27807785393444273,7383.992876618249,0.830128485285919,0.8643975048065069,none,0.02846406802535939,8010,8011,8894,8895,160000.0,160003.80989509102,1.000023811844319,budget_exhausted,4,[4],c0c33a67eeae07ea74b720ce6a36220a53d9fc592d92f7f044082031613535bb
1,44,2,dynamic_evidence_3step,0.23564875267934815,7714.813137131752,0.8673201952930581,0.6521680527050406,none,0.09115180442301851,8497,8498,8894,8895,120000.0,120011.94274523114,1.000099522876926,budget_exhausted,3,"[4,1]",none
1,44,2,online_static_3step,0.1770006763399628,7817.204257414358,0.8788312824524293,0.6800876332144681,none,0.051805862370681854,8692,8693,8894,8895,120000.0,120003.70076813475,1.0000308397344562,budget_exhausted,3,"[4,1]",none
1,44,2,pizza_repartition,0.22647153743428786,7664.76854336567,0.8616940464716886,0.7039806626026498,none,0.060029629211128976,8010,8011,8894,8895,120000.0,120007.6489563417,1.0000637413028475,budget_exhausted,3,"[4,1]",02b990f496345e4b471c924f489de76deeec2d87ba261b3da6caa212b9aeaead
1,44,3,dynamic_evidence_3step,0.21926519830222088,7755.35613438066,0.871878148890462,0.6068258616981682,none,0.09570975802042236,8502,8503,8894,8895,80000.0,80005.54019212066,1.0000692524015082,budget_exhausted,2,"[4,1,3]",none
1,44,3,online_static_3step,0.16865098232035408,7922.177086238973,0.8906326122809414,0.6480057013186034,none,0.06360719219919397,8490,8491,8894,8895,80000.0,80004.26988840915,1.0000533736051145,budget_exhausted,2,"[4,1,3]",none
1,44,3,pizza_repartition,0.1720430877347435,7980.766316314461,0.8972193722669433,0.5347912955059654,none,0.09555495500638367,8008,8009,8894,8895,80000.0,80009.28824276633,1.000116103034579,budget_exhausted,2,"[4,1,3]",7f56b65c731fa8115c5e8dae88796506d35c94d4257153f02b0b122cf9d20f9c
1,43,0,dynamic_evidence_3step,0.3458148849355229,7081.423473367679,0.7933479132161864,1.0,none,0.0,8509,8510,8925,8926,200000.0,200010.7482981608,1.000053741490804,budget_exhausted,5,[],none
1,43,0,online_static_3step,0.22190124583161178,7550.873176118963,0.8459414268562584,1.0,none,0.0,8821,8822,8925,8926,200000.0,200019.8157083752,1.000099078541876,budget_exhausted,5,[],none
1,43,0,pizza_repartition,0.32169137167093576,7151.298198446801,0.8011761369534842,1.0,none,0.0,8012,8013,8925,8926,200000.0,200015.76915966393,1.0000788457983196,budget_exhausted,5,[],565f711767708b1482a1995dd1898e0f175b73d0c2a3c41c452faf2f4115b121
1,43,1,dynamic_evidence_3step,0.3200175084096423,7224.52778444486,0.8093802133592718,0.925401196855102,none,0.01603230014308543,8513,8514,8925,8926,160000.0,160000.86496908526,1.000005406056783,budget_exhausted,4,[2],none
1,43,1,online_static_3step,0.20199144086057122,7645.998358539991,0.8565985165292395,0.9102762812510347,none,0.010657089672981068,8925,8926,8925,8926,160000.0,160009.9021065437,1.0000618881658982,budget_exhausted,4,[2],none
1,43,1,pizza_repartition,0.27803056587510905,7405.957685796673,0.8297062161994928,0.8642773489104079,none,0.02853007924600859,8011,8012,8925,8926,160000.0,160013.3058816297,1.0000831617601855,budget_exhausted,4,[2],bba9b3c28f59045a48c82bf690ee9fc01f0e1eebf67a25259c643c1359571a92
1,43,2,dynamic_evidence_3step,0.24796435284041085,7640.57654990032,0.8559910990253552,0.71704360813342,none,0.06264318580916883,8504,8505,8925,8926,120000.0,120013.28365532505,1.0001106971277087,budget_exhausted,3,"[2,4]",none
1,43,2,online_static_3step,0.19683092395130708,7713.411295788686,0.8641509405992255,0.8870203644582999,none,0.018209513742967087,8864,8865,8925,8926,120000.0,120005.97219431165,1.0000497682859304,budget_exhausted,3,"[2,4]",none
1,43,2,pizza_repartition,0.22633151358594222,7689.4278864151265,0.8614640249176705,0.7035672495980435,none,0.06028788796418627,8009,8010,8925,8926,120000.0,120000.04061819521,1.00000033848496,budget_exhausted,3,"[2,4]",e4000d9e9cc1745f8d03a9026ac71b664dea2ee4184433bae682f23bea874d45
1,43,3,dynamic_evidence_3step,0.19627101897080035,7905.974260578087,0.8857242057560034,0.5675609336694545,none,0.09237629253981705,8512,8513,8925,8926,80000.0,80001.08655291895,1.0000135819114868,budget_exhausted,2,"[2,4,3]",none
1,43,3,online_static_3step,0.17213539281784246,7932.203620870617,0.8886627404067462,0.7757297268554599,none,0.042721313550487805,8746,8747,8925,8926,80000.0,80003.15158566707,1.0000393948208384,budget_exhausted,2,"[2,4,3]",none
1,43,3,pizza_repartition,0.1718837686117834,8006.823875472489,0.89702261656649,0.5343126479239443,none,0.09584647961300574,8007,8008,8925,8926,80000.0,80000.23360598685,1.0000029200748357,budget_exhausted,2,"[2,4,3]",d4cc8594cb909404258d65952cf35e63ada8bf0b03ff172b2fdde6d17deffdd5
1,48,0,dynamic_evidence_3step,0.35527271287865775,7034.093623311659,0.775106735351147,1.0,none,0.0,8528,8529,9074,9075,200000.0,200002.21305559896,1.0000110652779948,budget_exhausted,5,[],none
1,48,0,online_static_3step,0.2375388696647806,7513.242772590023,0.8279055396793414,1.0,none,0.0,8946,8947,9074,9075,200000.0,200015.44283756177,1.000077214187809,budget_exhausted,5,[],none
1,48,0,pizza_repartition,0.32161614527571597,7253.283093744114,0.7992598450406737,1.0,none,0.0,8011,8012,9074,9075,200000.0,200003.5108209963,1.0000175541049816,budget_exhausted,5,[],c09afa85b468c109db25be9adec4bf4414c40f481d6bb93e401a80c54a1b6f73
1,48,1,dynamic_evidence_3step,0.3241295759033977,7259.981204705402,0.7999979288931572,0.9123401943174372,none,0.024891193542010193,8503,8504,9074,9075,160000.0,160001.32880841664,1.000008305052604,budget_exhausted,4,[3],none
1,48,1,online_static_3step,0.1513279218414546,7911.726966541429,0.8718156436960252,0.6370659339038341,none,0.043910104016683715,9074,9075,9074,9075,160000.0,160010.55489330797,1.0000659680831747,budget_exhausted,4,[3],none
1,48,1,pizza_repartition,0.2780017374801992,7513.85689164594,0.8279732112006545,0.8643898683689312,none,0.02871336615998077,8010,8011,9074,9075,160000.0,160002.8630406767,1.0000178940042292,budget_exhausted,4,[3],4ba4fbc791f2640bb1e34fc13591ce049a3e7c1c3b5cc8305be7099110d38a62
1,48,2,dynamic_evidence_3step,0.23977279080338515,7695.267537918435,0.8479633650598826,0.6748978520207342,none,0.07285662970873552,8504,8505,9074,9075,120000.0,120013.94989923193,1.000116249160266,budget_exhausted,3,"[3,2]",none
1,48,2,online_static_3step,0.17293706919315838,8006.37443526456,0.8822451168335603,0.7280369290180191,none,0.05433957715421889,8720,8721,9074,9075,120000.0,120002.46667892879,1.00002055565774,budget_exhausted,3,"[3,2]",none
1,48,2,pizza_repartition,0.2264746864643477,7803.752743744583,0.8599176577129017,0.7041769817562948,none,0.06065781267222803,8010,8011,9074,9075,120000.0,120013.66810744756,1.0001139008953963,budget_exhausted,3,"[3,2]",478e4f90c59a8560fe57db0fac9ee7b6049a3f68cd679a4eec73470c7813c78f
1,48,3,dynamic_evidence_3step,0.19400854880990598,8014.395206331401,0.8831289483560772,0.5460834501977893,none,0.1080222130049302,8523,8524,9074,9075,80000.0,80000.03518407595,1.0000004398009494,budget_exhausted,2,"[3,2,0]",none
1,48,3,online_static_3step,0.16990146800275605,8072.0278216749175,0.8894796497713408,0.7152575418184158,none,0.06157411009199931,8761,8762,9074,9075,80000.0,80006.2888498529,1.0000786106231614,budget_exhausted,2,"[3,2,0]",none
1,48,3,pizza_repartition,0.17208593993616572,8129.220319561962,0.8957818533952575,0.5350662349013586,none,0.0965220083545838,8008,8009,9074,9075,80000.0,80008.0322261893,1.0001004028273663,budget_exhausted,2,"[3,2,0]",5ac4637e09721ad2893258aa81306b30f59de46ded16b0eb3307941523e08c25
5,43,0,dynamic_evidence_3step,0.28906179918546593,7278.925133394426,0.8243403322077493,1.0,none,0.0,8533,8534,8829,8830,200000.0,200015.35769533712,1.0000767884766857,budget_exhausted,5,[],none
5,43,0,online_static_3step,0.19438429139566105,7665.991744088783,0.8681757354573933,1.0,none,0.0,8607,8608,8829,8830,200000.0,200015.39450491857,1.0000769725245928,budget_exhausted,5,[],none
5,43,0,pizza_repartition,0.28092505400191653,7285.689449459755,0.8251063929172996,1.0,none,0.0,8011,8012,8829,8830,200000.0,200002.40828300625,1.0000120414150313,budget_exhausted,5,[],565f711767708b1482a1995dd1898e0f175b73d0c2a3c41c452faf2f4115b121
5,43,1,dynamic_evidence_3step,0.25467686626652875,7476.719155639118,0.8467405612275332,0.8810464301549741,none,0.02240022901978389,8545,8546,8829,8830,160000.0,160002.47789738604,1.0000154868586628,budget_exhausted,4,[3],none
5,43,1,online_static_3step,0.12944516790481206,8062.508373771753,0.9130813560330411,0.6659240156465723,none,0.04490562057564773,8829,8830,8829,8830,160000.0,160001.98398979782,1.0000123999362365,budget_exhausted,4,[3],none
5,43,1,pizza_repartition,0.24509867567425714,7499.463331572325,0.8493163455914298,0.8724699779628236,none,0.024209952674130175,8011,8012,8829,8830,160000.0,160017.66079297534,1.0001103799560958,budget_exhausted,4,[3],abb3ae2ea2ee8e7214bba682d81bbc091a27e5a9fb043a42f044326b12720cc3
5,43,2,dynamic_evidence_3step,0.20711435626267632,7732.394265859278,0.8756958398481628,0.7165054560868798,none,0.05135550764041352,8534,8535,8829,8830,120000.0,120006.51952644058,1.0000543293870048,budget_exhausted,3,"[3,0]",none
5,43,2,online_static_3step,0.1317148921343082,8042.996714705313,0.9108716551195145,0.6776004953312204,none,0.04269591966212116,8711,8712,8829,8830,120000.0,120014.79320188807,1.0001232766824006,budget_exhausted,3,"[3,0]",none
5,43,2,pizza_repartition,0.2029118620105323,7742.18289587136,0.876804404968444,0.7222989160986261,none,0.05169801205114444,8010,8011,8829,8830,120000.0,120011.17429095779,1.000093119091315,budget_exhausted,3,"[3,0]",d8205d30471242452bc0ca46199549291c0dede64410b4949f00f06c615e193c
5,43,3,dynamic_evidence_3step,0.15609256390026938,8032.544341609418,0.9096879209070688,0.5399972059266064,none,0.08534758869931958,8561,8562,8829,8830,80000.0,80002.23663431888,1.000027957928986,budget_exhausted,2,"[3,0,2]",none
5,43,3,online_static_3step,0.11640233792854755,8156.531627057732,0.9237295160880784,0.5988258469487923,none,0.05555378063068506,8387,8388,8829,8830,80000.0,80005.17174999979,1.0000646468749974,budget_exhausted,2,"[3,0,2]",none
5,43,3,pizza_repartition,0.15511254520655515,8024.4249090880485,0.9087683928752037,0.5521492049103492,none,0.08366199995790413,8008,8009,8829,8830,80000.0,80007.44888070473,1.0000931110088092,budget_exhausted,2,"[3,0,2]",9dc284199ee3c047db254e9e43b7576c0afbfedb703aef34f2d0bce9f110296c
