dataset,planning_seed,planning_mode,simulation_mode,condition,failure_ids,failure_identity_source,failure_seed,failure_fraction,trigger_step,failure_distance,failure_time,search_inactive_uav_ids,search_inactive_activation_uav_ids,no_parked_repeats,search_inactive_post_fault_exposures,failed_uav_post_fault_distance,failed_uav_post_fault_exposures,P_detect,RMST,RMST_at_own_T,RMST_at_fault,L,Pdet_at_fault,PostFault_PdetGain,ConditionalPostFaultPdet,exposure_multiplicity,revisit_fraction,T,H,P_detect_at_Tref,RMST_at_Tref,NRMST_at_Tref,actual_distance_total,budget_utilization,termination_reason,max_step_distance,dead_uav_silent,hold_inactive_for_search,step_bound_ok,initial_positions,initial_positions_hash,trajectory_hash,prefailure_trajectory_hash,policy_seed,pizza_assignment_diag,number_of_replans,planner_wall_time,victim_sampling_model,simulation_num_victims,evaluation_victim_model,evaluation_num_victims,condition_key,condition_key_hash,NRMST,T_common,H_common,retention_Pdet,retention_invalid_reason,degradation_NRMST,common_horizon_ok,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,belief_model,fix_profile,behavior_profile,w,p_d,tau,simulation_victim_model,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
4,46,online_static_3step,online_static_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.21457807889528802,8271.446934100959,7364.284615224748,none,0.2147746793149391,none,none,none,19.074864536105274,0.9475749881155286,8655,8656,0.21108634690396103,6848.704873285862,0.8559811115217926,200009.20609832878,1.0000460304916439,budget_exhausted,5.000000000073666,True,True,True,"[[689386.748356139,5946054.761739824],[689356.7028326185,5946144.761739824],[689386.748356139,5946054.761739824],[689296.6117855776,5945994.761739824],[689266.566262057,5946054.761739824]]",36a98e050be60d9e61788c5d67a1ebec572662a3bbb08187130ba1159dacd322,1d7de273316adeadcb79ebfda7115551e0acdabcd92519eca257b2b60f6cda8f,none,none,none,4273,136.47264475683914,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8430788843238161,9810,9811,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,46,pizza_fixed_midflight,pizza_fixed,midflight_failure,[2],c7_derived,1673154647,0.5,4009,100022.0400252872,4009.0,[],[],True,0,0.0,0,0.26651135661939124,8088.883472296103,7503.5595348782035,3622.242944777414,0.26686214521838814,0.17513728469617856,0.09137407192321267,0.11077488438734545,10.951471531390295,0.9086880701708723,9012,9013,0.2510734166085864,6753.607365819673,0.8440954088013589,200002.60677408506,1.0000130338704252,budget_exhausted,5.000000000912499,True,True,True,"[[689386.748356139,5946054.761739824],[689356.7028326185,5946144.761739824],[689386.748356139,5946054.761739824],[689296.6117855776,5945994.761739824],[689266.566262057,5946054.761739824]]",36a98e050be60d9e61788c5d67a1ebec572662a3bbb08187130ba1159dacd322,49c25c9b54306cb5160f02510eb62f33cf3ae3ae7e60d91ce3d022fac8a900e4,9d69eb2571a3451d90eb2725dc6f583022f7be4874946ca95e5dbe939a33087e,2123194175,null,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8244708462232293,9810,9811,0.9735152041889477,none,0.006958641547634148,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,46,pizza_no_failure,pizza_replan,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.27376188422391046,8020.612240072264,6714.836107906679,none,0.27411547254192814,none,none,none,10.990060779406507,0.9090086924838643,8012,8013,0.2734888171197838,6706.1196732236385,0.8381601891293137,200014.84617338714,1.0000742308669357,budget_exhausted,5.000000000912499,True,True,True,"[[689386.748356139,5946054.761739824],[689356.7028326185,5946144.761739824],[689386.748356139,5946054.761739824],[689296.6117855776,5945994.761739824],[689266.566262057,5946054.761739824]]",36a98e050be60d9e61788c5d67a1ebec572662a3bbb08187130ba1159dacd322,a9d61a198f3fa62fe3eb0d60cec08fd53ac4148e8b379ac6f00d59dc97db85cb,none,none,none,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8175122046755952,9810,9811,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,46,pizza_replan_midflight,pizza_replan,midflight_failure,[2],c7_derived,1673154647,0.5,4009,100022.0400252872,4009.0,[],[],True,0,0.0,0,0.23040509165375384,8234.198529618907,7621.600982575227,3622.242944777414,0.23062778364236278,0.17513728469617856,0.05526780695757527,0.06700243074657398,14.409588912819553,0.9306017676111256,9014,9015,0.2158666194182518,6832.822442458064,0.8539960558002829,200017.2435082132,1.000086217541066,budget_exhausted,5.000000000922594,True,True,True,"[[689386.748356139,5946054.761739824],[689356.7028326185,5946144.761739824],[689386.748356139,5946054.761739824],[689296.6117855776,5945994.761739824],[689266.566262057,5946054.761739824]]",36a98e050be60d9e61788c5d67a1ebec572662a3bbb08187130ba1159dacd322,4c6895dc801ce776a711eb1fef6e0e73ad4076259e69538ae7fa5ceda93c9383,9d69eb2571a3451d90eb2725dc6f583022f7be4874946ca95e5dbe939a33087e,2123194175,"{""assignment"":{""0"":[0,""forward""],""1"":[1,""forward""],""3"":[3,""forward""],""4"":[2,""forward""]},""assignment_cost"":2349.565892079986,""deadhead_fraction_remaining_budget"":0.02350083851155051,""deadhead_per_drone"":{""0"":7.7591008461273905,""1"":928.3982407346018,""3"":243.25136568313135,""4"":1170.1571848161254},""deadhead_total"":2349.565892079986,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""0"":""forward"",""1"":""forward"",""3"":""forward"",""4"":""forward""},""prefix_removed_total"":4972,""route_length_after_replan"":{""0"":1148836.3173588996,""1"":1170341.9047108185,""3"":1149974.733986881,""4"":1170085.317493375},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[0,1,3,4],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8392822882090416,9810,9811,0.8416258980205769,none,0.02177008353344645,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,46,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,midflight_failure,[2],c7_derived,1673154647,0.5,4000,100000.0,4000.0,[],[],True,0,0.0,0,0.01660988796201681,9725.155752666966,8928.60976191599,3985.2847093331275,0.016674313247323894,0.006835154630186507,0.009774733331830304,0.009842004957586468,289.5437262357414,0.9965462902166776,9000,9001,0.013876204175039401,7943.692409466175,0.9928374465024591,200000.0,1.0,budget_exhausted,5.000000000466384,True,True,True,"[[689386.748356139,5946054.761739824],[689356.7028326185,5946144.761739824],[689386.748356139,5946054.761739824],[689296.6117855776,5945994.761739824],[689266.566262057,5946054.761739824]]",36a98e050be60d9e61788c5d67a1ebec572662a3bbb08187130ba1159dacd322,b572d253522fa5149fce29d5574362c6980ed432d62d563a93296ec2c73e3509,a380f70fe3373b72f6cad60d449d69eec13ff4f00ce6292f5249d8d96685ac05,2123194175,null,9000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9912502041246525,9810,9811,1.107117627261508,none,0.0001912020729454289,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,46,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.015002821338055935,9723.279869129297,7940.434975750884,none,0.015045563035420026,none,none,none,320.53263157894736,0.9968801928369228,8000,8001,0.015002821338055935,7940.434975750884,0.9924303181790881,200000.0,1.0,budget_exhausted,5.000000000466384,True,True,True,"[[689386.748356139,5946054.761739824],[689356.7028326185,5946144.761739824],[689386.748356139,5946054.761739824],[689296.6117855776,5945994.761739824],[689266.566262057,5946054.761739824]]",36a98e050be60d9e61788c5d67a1ebec572662a3bbb08187130ba1159dacd322,178f890ab9ef569acdb5c68c4ba2d11a7aeef80e2b4af9ccdad11a2b869da3fb,none,2123194175,none,8000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.991059002051707,9810,9811,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,dynamic_evidence_3step,dynamic_3step,midflight_failure,[2],c7_derived,557320395,0.5,4244,100014.3562703123,4244.0,[],[],True,0,0.0,0,0.27611331591572386,7937.150702933282,7937.150702933282,3823.3459039271897,0.27634322119776755,0.17222779322148912,0.10388552269423473,0.12550013378503252,11.845519362505243,0.9155798940175378,9575,9576,0.2509230546014614,6778.023595687071,0.847147056078874,200000.73184545664,1.0000036592272832,budget_exhausted,5.000000000156047,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,6bde33463a0fcb30e45fc72563634c5dd5d40774568cc484dd8d23f0cb75e6bd,98e193553f669d5431632f71a262fd9c9035146951fd73b6239ad84b1d321bf0,1684919398,null,4143,163.48155850515468,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8288586782511782,9575,9576,1.0373297049751138,none,0.0007831194924028395,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,dynamic_evidence_3step,dynamic_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.26617700678141476,7929.651550674033,7146.662416909969,none,0.2663913295189839,none,none,none,12.62627617557195,0.9208000849898484,8508,8509,0.2558513527342214,6771.225834432367,0.8462974421237804,200006.0547077852,1.000030273538926,budget_exhausted,5.000000000073666,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,f03ed6ff942e168efdc2bbe125b30f33919f74c6826aa5af2800022dc4250e24,none,none,none,3987,136.0927766999812,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8280755587587754,9575,9576,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,online_static_3step,online_static_3step,midflight_failure,[2],c7_derived,557320395,0.5,4234,100001.24828661533,4234.0,[],[],True,0,0.0,0,0.25065557683795114,7943.196905902141,7912.473784552717,3784.1917349876835,0.2509018142614139,0.18198052280180738,0.06867505403614377,0.0839528348045739,14.079816513761468,0.9289763471688278,9534,9535,0.23616985567978183,6752.441884468704,0.8439497418408579,200001.58221932032,1.0000079110966016,budget_exhausted,5.000000000156047,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,4281a0f0f3669bd12ef1c0de5bcb98c688948ecba10cf66d3b3ef9340213eb11,57ae958f431035f9e3430339199c6732e35985d3f8addafb0ba2aa390277da95,1684919398,null,3884,135.98931157257175,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.829490069538653,9575,9576,1.0199387452846418,none,0.002308652573411285,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,online_static_3step,online_static_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.24575552011998414,7921.089248859154,7086.89485411197,none,0.24597190893187199,none,none,none,14.45025280658154,0.9307970584746768,8469,8470,0.24172022157103967,6732.188034918308,0.8414183270739043,200000.36525981632,1.0000018262990815,budget_exhausted,5.000000000073666,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,9a507f3900d1ae4f93b3a340cb291632a884b31a1d7721cdc3cfbc7ee755c8a2,none,none,none,3854,122.58301049622241,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8271814169652417,9575,9576,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,pizza_fixed_midflight,pizza_fixed,midflight_failure,[2],c7_derived,557320395,0.5,4009,100018.93258743672,4009.0,[],[],True,0,0.0,0,0.27249629027280897,7894.937864387132,7485.353275810773,3621.8465445435936,0.27288270726507113,0.1752046568166183,0.09729163345619068,0.11795851450940995,10.93525179856115,0.9085526315789474,9012,9013,0.2562328391662081,6740.967132881466,0.8425155771630378,200001.36551450772,1.0000068275725387,budget_exhausted,5.00000000089913,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,ab027eec41c5acd394540db38c74146e4d9e6a08759d86ed3be6c6e4e74d61b6,a8ecb67b24a1d843682ad0ef647973392b15974a88c14677439af91e34cb81d9,1684919398,null,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8244504870913881,9575,9576,0.9951542054465359,none,0.00478814617019907,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,pizza_no_failure,pizza_replan,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.2738231811526507,7849.086576661306,6714.072208803028,none,0.27421880555275907,none,none,none,10.97462654563648,0.9088807262970054,8012,8013,0.27356187889007233,6705.356569051906,0.8380648130298596,200012.22439650897,1.0000611219825448,budget_exhausted,5.0000000009106795,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,14ebb96bdacfb3d932eaa82c8a85a878bd7c0e65498b407a9ced2b9290c497db,none,none,none,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8196623409211891,9575,9576,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,pizza_replan_midflight,pizza_replan,midflight_failure,[2],c7_derived,557320395,0.5,4009,100018.93258743672,4009.0,[],[],True,0,0.0,0,0.2532346248876082,7979.057136314619,7559.374995501602,3621.8465445435936,0.2535415623782724,0.1752046568166183,0.07802996807098989,0.09460524809684942,12.70379244815335,0.9212833487258868,9013,9014,0.23660837893167416,6794.1436466824925,0.8491618106089854,200009.8089885457,1.0000490449427286,budget_exhausted,5.00000000089913,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,b974cc6d9499a8b2ad10eb830df02df99bdba42e8dec04eadce7f667d01ea6d3,a8ecb67b24a1d843682ad0ef647973392b15974a88c14677439af91e34cb81d9,1684919398,"{""assignment"":{""0"":[0,""forward""],""1"":[2,""forward""],""3"":[1,""forward""],""4"":[3,""forward""]},""assignment_cost"":2782.757216283232,""deadhead_fraction_remaining_budget"":0.027832841639911923,""deadhead_per_drone"":{""0"":1667.5774531046934,""1"":5.744209806832258,""3"":928.5228683702829,""4"":180.9126850014235},""deadhead_total"":2782.757216283232,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""0"":""forward"",""1"":""forward"",""3"":""forward"",""4"":""forward""},""prefix_removed_total"":6909,""route_length_after_replan"":{""0"":1148846.3918423338,""1"":1149712.797417617,""3"":1170341.9047108185,""4"":1149974.733986881},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[0,1,3,4],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.833234872213306,9575,9576,0.924810762264993,none,0.013572531292116996,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,midflight_failure,[2],c7_derived,557320395,0.5,4000,100000.0,4000.0,[],[],True,0,0.0,0,0.018485340915723167,9478.069573575181,8913.698644601785,3980.3506150662834,0.01855437635117942,0.009711048883003476,0.008774292032719691,0.00886033518078004,271.331550802139,0.9963144721023276,9000,9001,0.016949509327928377,7931.428471441388,0.9913046458494423,200000.0,1.0,budget_exhausted,5.000000000466562,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,6b4427d56f20a35fe1d8d62a003360ff61cebc40fc33fe85fa88401a60da10b8,d57ceb7b843c064811cc5c7eb4f5f1d6331fee85340d3cf8d6b836d4d218a249,1684919398,null,9000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9897733472822872,9575,9576,0.9797736632594051,none,0.0006984964424824325,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.018866950203813536,9471.38077164197,7926.096218212915,none,0.01893768362555724,none,none,none,266.3782837127846,0.9962459402243231,8000,8001,0.018866950203813536,7926.096218212915,0.9906381975019266,200000.0,1.0,budget_exhausted,5.000000000466562,True,True,True,"[[689356.7028326185,5945994.761739824],[689326.657309098,5946084.761739824],[689416.7938796595,5946054.761739824],[689386.748356139,5946144.761739824],[689326.657309098,5946054.761739824]]",c0ada6b41e2db760cd2b8c14e098ad6bf970a3240a85f061c4d6a499b317f86d,0a45796ad5a50bcea3aeeb54986cfcf1436249edc6ed952f1d21625cde585d1d,none,1684919398,none,8000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9890748508398047,9575,9576,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,48,dynamic_evidence_3step,dynamic_3step,midflight_failure,[0],c7_derived,1150752703,0.5,4254,100016.06979085846,4254.0,[],[],True,0,0.0,0,0.28015885354463316,7855.549797207398,7855.549797207398,3806.771938615935,0.28047963434938755,0.18571775279574343,0.09444110074888973,0.11598079299056595,11.305117584179584,0.9115444848269952,9556,9557,0.25534649543212906,6717.485141263962,0.8395806950711113,200003.7501686022,1.000018750843011,budget_exhausted,5.000000000156047,True,True,True,"[[689296.6117855776,5946114.761739824],[689266.566262057,5946054.761739824],[689296.6117855776,5945994.761739824],[689296.6117855776,5946024.761739824],[689356.7028326185,5946024.761739824]]",b8591e0d5671079f0aa043d6131e991409e7016d2a21918d7251364579f912cf,4404b2733f8764e1459313c1eeec6f5bc2171682b5ad73edf27685824201edc2,ee13da3e70f21880150cd3e9cd5fc0c3a89d6a66fa968cea90875d1cd3665e6b,3414203501,null,4219,171.87530927802436,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8219681696355967,9556,9557,0.9951263335853262,none,0.0055331804703246945,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,48,dynamic_evidence_3step,dynamic_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.281530941438614,7802.6691914525045,7054.0244324313435,none,0.28183768582047763,none,none,none,11.255024209060158,0.911150790844589,8514,8515,0.2719073470723968,6682.298826631024,0.8351829554594455,200016.8702993247,1.0000843514966236,budget_exhausted,5.000000000073666,True,True,True,"[[689296.6117855776,5946114.761739824],[689266.566262057,5946054.761739824],[689296.6117855776,5945994.761739824],[689296.6117855776,5946024.761739824],[689356.7028326185,5946024.761739824]]",b8591e0d5671079f0aa043d6131e991409e7016d2a21918d7251364579f912cf,6e8e6cd3c1f6888d89340ad9b6f080f07462b5a297e64136ed9e53742c029783,none,none,none,4062,136.43860222259536,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.816434989165272,9556,9557,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
