dataset,planning_seed,planning_mode,policy_seed,rng_scheme,P_detect,RMST,L,unique_cells_observed,total_exposure_events,revisit_fraction,mean_exposures_per_observed_cell,max_exposures_per_cell,number_of_steps,distance_travelled,wall_time,planner_wall_time,number_of_replans,duplicate_targets,fraction_cycles_with_duplicate_targets,random_invalid_actions,random_hold_events,random_number_of_target_conflicts,random_reservation_blocked,termination_reason,T,H,T_common,H_common,actual_distance_total,initial_positions,initial_positions_hash,trajectory_hash,active_uav_streams_derived,nominal_uav_streams_derived,uav_ids_active,w,tau,lookahead_N,belief_model,environment_belief_model,environment_tau,sensor_p_d,victim_seed,sensor_seed,distribution_seed,failure_seed,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,domain_hash,environment_type,environment_climate,parent_trial_id,parent_experiment_id,implementation_version,git_commit,source_hash,experiment_id,config_hash,fix_profile,behavior_profile,p_d,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
1,47,random_uniform_n8_uncoordinated,2061208408,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.018518522187742848,7913.811576139031,0.01857561075946329,449,152201,0.9970499536796736,338.97772828507794,1831,8000,200000.0,942.3620364530943,0.0,8000,163,0.020375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520655.5473522094,5662825.507658554],[520628.5784474643,5662919.196559933],[520715.42801326327,5662900.496038994],[520688.45327700884,5663000.348420152],[520617.8247240626,5662908.713604079]]",2fe61a766d51c57514713696731290ae92df7697333ae2dbc77e0f14e0d3ee88,a916296c4b2e856614f8b5085abc12d6367c3ea76f06c25faafc2c025d5882a3,"{""0"":2245316333,""1"":3528376685,""2"":4085678436,""3"":4254782055,""4"":3707600770}","{""0"":2245316333,""1"":3528376685,""2"":4085678436,""3"":4254782055,""4"":3707600770}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:47,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,50,random_uniform_n8_uncoordinated,3688532206,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.023035290181720486,7907.4176254451995,0.02304972726487381,534,152237,0.9964923113303599,285.08801498127343,1602,8000,200000.0,1014.1805278658867,0.0,8000,218,0.027125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520681.28884999023,5662823.413556474],[520565.7892566675,5662882.956006011],[520666.6634226377,5662992.363089708],[520728.41903202015,5662941.820064784],[520617.85019205464,5662941.898483964]]",0bcd08d9c5dd844ced37907c5e74335e22a8594076973ffb45d7b8eedb9ffc21,bff6aa7cc1b997890a1c63a79162acbc331a351afa55de6012108b2c13acc1a8,"{""0"":387657852,""1"":2391125453,""2"":2471806178,""3"":4240117482,""4"":3315037956}","{""0"":387657852,""1"":2391125453,""2"":2471806178,""3"":4240117482,""4"":3315037956}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:50,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,49,random_uniform_n8_uncoordinated,2101923733,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.02684271218212689,7896.410257464311,0.026927130840424862,607,152448,0.9960183144416457,251.1499176276771,2046,8000,200000.0,1014.7910961969756,0.0,8000,212,0.02625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520609.86604198645,5662970.662074452],[520598.553868358,5662961.797541534],[520653.51501144096,5662902.532887409],[520676.4538689765,5662813.7821344],[520626.6578384796,5662910.2576500075]]",8542f702a4f00f38f331770accdb832ab7fd5821d0a61dc5c15feb3cec0e38d0,ea01e1ae336378f2333c1d122c6e2f30ed406309e56d86929dce28f2d2af05e6,"{""0"":2750785714,""1"":245520859,""2"":2849860812,""3"":2688674635,""4"":3328375683}","{""0"":2750785714,""1"":245520859,""2"":2849860812,""3"":2688674635,""4"":3328375683}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:49,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,43,random_uniform_n8_uncoordinated,1723940930,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.021044051690536452,7905.295628105796,0.021133233919589493,515,152461,0.9966220869599438,296.04077669902915,1728,8000,200000.0,1058.5096161100082,0.0,8000,131,0.016125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520647.9649749217,5662895.104022372],[520750.9011834474,5662923.705106928],[520619.5439127976,5662887.529284183],[520660.59539358615,5662860.8589034155],[520601.16985800257,5662944.568816733]]",523844ed78a0f583e442b643c9217c5abbf3c0623bfd68739147060cf00e4cb4,da0e3f0de23726627e66ba2273c97dfd50a24c4ff3d251a173a1c774d41cc3dc,"{""0"":3320363277,""1"":1475925038,""2"":1276386504,""3"":3574317487,""4"":2239657023}","{""0"":3320363277,""1"":1475925038,""2"":1276386504,""3"":3574317487,""4"":2239657023}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:43,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,42,random_uniform_n8_uncoordinated,697467652,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01377824346582339,7923.5198823787505,0.013807848440544772,346,152173,0.9977262720719181,439.8063583815029,1751,8000,200000.0,1059.0850511840545,0.0,8000,254,0.031375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520669.9511760232,5662846.707767202],[520712.6785931303,5662847.395729886],[520741.99673526455,5662967.3026087405],[520666.2176493371,5662823.763432814],[520706.5342354978,5662960.580354788]]",e1541ec4c3203a188985ea123665c7c591f0a562c0e752375a546fd88a55f8b9,5825886b25267c78eae6422f08ff3c92089978cae73674b60926a3312f632f25,"{""0"":3296938675,""1"":806941781,""2"":3897477785,""3"":1794246394,""4"":3794413664}","{""0"":3296938675,""1"":806941781,""2"":3897477785,""3"":1794246394,""4"":3794413664}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:42,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,46,random_uniform_n8_uncoordinated,2229480630,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.022850360098932647,7914.187471204921,0.022929419342961884,537,152336,0.9964748975947905,283.67970204841714,1679,8000,200000.0,1064.2851685867645,0.0,8000,234,0.029125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,84a91ed0dd178ae9bdb59be4bda74cfbe7fa22420de6b281ba40fcf3b5ebaa02,"{""0"":85672074,""1"":3502856663,""2"":1789560090,""3"":797454604,""4"":3115379246}","{""0"":85672074,""1"":3502856663,""2"":1789560090,""3"":797454604,""4"":3115379246}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:46,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,44,random_uniform_n8_uncoordinated,498084916,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.016560522506968985,7926.140257746982,0.01658528545370441,425,152443,0.9972120727091437,358.6894117647059,2585,8000,200000.0,1072.8921269709244,0.0,8000,346,0.041875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520696.4868621241,5662947.577361604],[520578.32640263636,5662967.147165437],[520708.48603658227,5662991.097060128],[520690.22232444835,5662961.878196735],[520625.57199829567,5662841.645476752]]",2dab5376247a9528a31142c1fd9440d80012f57468cb93f8a65ac77b40067382,24375266f2ebdfd446d6c4d41d3d16991ebd30ee244a16c232bcdc666979eabe,"{""0"":1716714320,""1"":422248712,""2"":3955083849,""3"":1468423981,""4"":3329984624}","{""0"":1716714320,""1"":422248712,""2"":3955083849,""3"":1468423981,""4"":3329984624}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:44,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,45,random_uniform_n8_uncoordinated,2675218570,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.02269977200490802,7899.969839181251,0.022760083242282743,563,152278,0.9963028145891067,270.4760213143872,1454,8000,200000.0,1075.4164663958363,0.0,8000,210,0.026,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520594.86011050467,5662879.965744384],[520667.7347539138,5662822.443784041],[520571.91917911393,5662906.536769972],[520682.0505419891,5662838.300736998],[520591.23509777116,5662956.723982938]]",ca931493022139a148c52ef6d877841359de94e3965a4155825ef527a006aee9,00b96be9d0c2351088f8b2281374446a172accae9c575565f7e4090939ffbf7e,"{""0"":896545324,""1"":4090603598,""2"":998710996,""3"":1426275488,""4"":550551251}","{""0"":896545324,""1"":4090603598,""2"":998710996,""3"":1426275488,""4"":550551251}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:45,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,51,random_uniform_n8_uncoordinated,173536346,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.028956224673918604,7875.55925594015,0.02908016447660862,665,152277,0.9956329583587804,228.98796992481203,1095,8000,200000.0,1084.7965405797586,0.0,8000,115,0.014125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520711.8522611355,5662892.597864088],[520658.5627617937,5662959.366663233],[520670.5155692668,5662866.853961261],[520689.3788789926,5662831.804692118],[520598.1880891093,5662945.3050262295]]",6fd43b0bf15e2a3328db22762d4ed33f7ce69b03a8096df04e90603800be5e91,ab96d8b4e71f79922937e8bc9226d8e4459c6d5dabc4dca31206e5839976486a,"{""0"":1647129958,""1"":2187436832,""2"":1984324614,""3"":1942934699,""4"":1818570144}","{""0"":1647129958,""1"":2187436832,""2"":1984324614,""3"":1942934699,""4"":1818570144}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:51,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
1,48,random_uniform_n8_uncoordinated,3632189806,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.020808021262591292,7907.4680924774275,0.02091261835596055,483,152288,0.9968283778104644,315.296066252588,1903,8000,200000.0,1097.5172389149666,0.0,8000,243,0.030375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[520601.26125446317,5662962.26140178],[520576.994053098,5662904.989472677],[520606.5952474223,5662836.198260312],[520598.62839204696,5662873.333030157],[520666.2597041656,5662866.748449267]]",4aae7d3fd5610a876fe9bbaab463a83d8aeb4baf283a46ff967cce3f9e26de26,22a0848fdda70d4f5df9b1baac89fa36ed1e91de53b46d03c62d0533179e79c7,"{""0"":3253451733,""1"":730812991,""2"":1796752364,""3"":2685987438,""4"":285361026}","{""0"":3253451733,""1"":730812991,""2"":1796752364,""3"":2685987438,""4"":285361026}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,195114f1cc7e2281aceadba7f32b42335b9f813accc1177d689a729aef6cfcb4,flat,temperate,1:48,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
2,42,random_uniform_n8_uncoordinated,783945230,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.02217381562899464,7905.8742322136995,0.022255742131024197,618,152551,0.9959488957791165,246.8462783171521,1161,8000,200000.0,669.225720831193,0.0,8000,108,0.013375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[662166.7157282404,6137781.45000616],[662209.4431453475,6137782.137968845],[662238.7612874818,6137902.044847699],[662162.9822015543,6137758.505671772],[662203.298787715,6137895.322593747]]",c360e77cbf9208eb59f877768a341b1ee56109539a0141aec1c11cf00737f360,beb50506c0aac64657ed7f76dc678fdaabf8b8c6eda18bfc62d0772de189bc60,"{""0"":3548116558,""1"":2934994264,""2"":3538032614,""3"":426913781,""4"":3999167788}","{""0"":3548116558,""1"":2934994264,""2"":3538032614,""3"":426913781,""4"":3999167788}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,29d867844e4d009e9ac365009025205567bbabff0afad4cc52ddf79c3b5c211e,flat,temperate,2:42,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
2,43,random_uniform_n8_uncoordinated,3525123399,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.014044270743316156,7945.388485813798,0.014066177881980259,413,152599,0.9972935602461352,369.48910411622273,2210,8000,200000.0,599.8852952471934,0.0,8000,285,0.035375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[662144.7295271389,6137829.84626133],[662247.6657356647,6137858.447345886],[662116.3084650148,6137822.271523141],[662157.3599458034,6137795.601142374],[662097.9344102198,6137879.311055691]]",0e62c4ad1d0e7742f7978514de246c25478a67dddee6715440c3ab32561d520e,3609f99e7b078bbdd142fa86a07865d1f01a5663f4195d83ec4d8c33a85f4d71,"{""0"":882043650,""1"":3327699148,""2"":4000746236,""3"":3749263891,""4"":3030275443}","{""0"":882043650,""1"":3327699148,""2"":4000746236,""3"":3749263891,""4"":3030275443}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,29d867844e4d009e9ac365009025205567bbabff0afad4cc52ddf79c3b5c211e,flat,temperate,2:43,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
2,45,random_uniform_n8_uncoordinated,937466927,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.019536847699558393,7922.949074761244,0.01959434639221161,551,152554,0.9963881641910406,276.86751361161527,1599,8000,200000.0,594.074412311893,0.0,8000,151,0.018625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[662091.6246627219,6137814.707983342],[662164.499306131,6137757.186023],[662068.6837313311,6137841.279008931],[662178.8150942064,6137773.042975957],[662087.9996499884,6137891.466221896]]",d3425e91c12782ca0d0e0fe9d88923d1b43baad26303f808c7533aaf5e56dc57,8a43e2f2b7bb35c177d2f78d70b2e68defeff9beabfe7a5acf07d0d5c23a5f12,"{""0"":1421626296,""1"":784870047,""2"":2535151990,""3"":1405717755,""4"":4250377973}","{""0"":1421626296,""1"":784870047,""2"":2535151990,""3"":1405717755,""4"":4250377973}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,29d867844e4d009e9ac365009025205567bbabff0afad4cc52ddf79c3b5c211e,flat,temperate,2:45,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
2,44,random_uniform_n8_uncoordinated,1241165438,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.015834062512127083,7930.430916348617,0.01592152075593916,527,152526,0.9965448513696026,289.42314990512335,2322,8000,200000.0,647.7779784998856,0.0,8000,266,0.033,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[662193.2514143413,6137882.319600563],[662075.0909548536,6137901.889404396],[662205.2505887995,6137925.8392990865],[662186.9868766655,6137896.620435693],[662122.3365505128,6137776.38771571]]",0d70ca331d92c748ebc27f4e7e5d1e311ed527bdd2afd7634f04394859659ace,767feed47223892802df9ab187b32507c16f8e2dcf40637ab9c1efae00611557,"{""0"":2604967641,""1"":1818607362,""2"":1246526663,""3"":568652683,""4"":440147332}","{""0"":2604967641,""1"":1818607362,""2"":1246526663,""3"":568652683,""4"":440147332}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,29d867844e4d009e9ac365009025205567bbabff0afad4cc52ddf79c3b5c211e,flat,temperate,2:44,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
